dataset,granularity,family,model,fold,method,ece,auc,n_test,n_students
assist2012,question,deep,simplekt,3,isotonic,0.002641907546108689,0.7701582224529343,536087,5497
assist2012,question,deep,simplekt,3,temperature,0.014940158211925368,0.7702069133898382,536087,5497
assist2012,question,deep,simplekt,4,none,0.01586541214392443,0.7706972329997912,536087,5497
assist2012,question,deep,simplekt,4,platt,0.005434112621425569,0.7706972329997912,536087,5497
assist2012,question,deep,simplekt,4,isotonic,0.001476671828047621,0.7706230586031649,536087,5497
assist2012,question,deep,simplekt,4,temperature,0.011029707376120447,0.7706972329997912,536087,5497
assist2012,question,classical,bkt,0,none,0.007340657323178424,0.6808363859594394,542817,5497
assist2012,question,classical,bkt,0,platt,0.005249609897270944,0.6808363488323582,542817,5497
assist2012,question,classical,bkt,0,isotonic,0.002893735586822162,0.681125631250327,542817,5497
assist2012,question,classical,bkt,0,temperature,0.005311990277403342,0.6808363571388919,542817,5497
assist2012,question,classical,bkt,1,none,0.006948951645808222,0.6807241956577799,542817,5497
assist2012,question,classical,bkt,1,platt,0.005475004240634651,0.6807241973399131,542817,5497
assist2012,question,classical,bkt,1,isotonic,0.0025472864324056657,0.6809450422035248,542817,5497
assist2012,question,classical,bkt,1,temperature,0.005697026897049316,0.6807241544615386,542817,5497
assist2012,question,classical,bkt,2,none,0.0066292832858996145,0.6809079331611717,542817,5497
assist2012,question,classical,bkt,2,platt,0.0063923169712202,0.6809079063191331,542817,5497
assist2012,question,classical,bkt,2,isotonic,0.0033557343887967214,0.681130554870019,542817,5497
assist2012,question,classical,bkt,2,temperature,0.006674548712622846,0.6809079317914347,542817,5497
assist2012,question,classical,bkt,3,none,0.006461021247174903,0.6809415981480832,542817,5497
assist2012,question,classical,bkt,3,platt,0.0060193142915585625,0.6809415769932565,542817,5497
assist2012,question,classical,bkt,3,isotonic,0.0031673869530053893,0.6811528872058806,542817,5497
assist2012,question,classical,bkt,3,temperature,0.005648115844874902,0.6809415646896542,542817,5497
assist2012,question,classical,bkt,4,none,0.006844411418062448,0.680865875835851,542817,5497
assist2012,question,classical,bkt,4,platt,0.005275567556958901,0.6808658589504384,542817,5497
assist2012,question,classical,bkt,4,isotonic,0.0028222701917250594,0.681115063240927,542817,5497
assist2012,question,classical,bkt,4,temperature,0.004923656970910359,0.6808658594871189,542817,5497
assist2012,question,classical,pfa,0,none,0.013489822220156576,0.6667720702019589,542817,5497
assist2012,question,classical,pfa,0,platt,0.0158315306120221,0.6667720702019589,542817,5497
assist2012,question,classical,pfa,0,isotonic,0.0014185109745155512,0.6671899832016733,542817,5497
assist2012,question,classical,pfa,0,temperature,0.01423744227480683,0.6667720702019589,542817,5497
assist2012,question,classical,pfa,1,none,0.014454605040885337,0.6667345790109995,542817,5497
assist2012,question,classical,pfa,1,platt,0.015355859181243292,0.6667345790109995,542817,5497
assist2012,question,classical,pfa,1,isotonic,0.002247665675317099,0.6672352736990124,542817,5497
assist2012,question,classical,pfa,1,temperature,0.014523770076234328,0.6667345790109995,542817,5497
assist2012,question,classical,pfa,2,none,0.014019052337500316,0.666602459020299,542817,5497
assist2012,question,classical,pfa,2,platt,0.014333263980666675,0.666602459020299,542817,5497
assist2012,question,classical,pfa,2,isotonic,0.0027083669032475443,0.6670651996103354,542817,5497
assist2012,question,classical,pfa,2,temperature,0.014063743111618152,0.666602459020299,542817,5497
assist2012,question,classical,pfa,3,none,0.014422756525930737,0.6668799213210571,542817,5497
assist2012,question,classical,pfa,3,platt,0.017182199495380527,0.6668799213210571,542817,5497
assist2012,question,classical,pfa,3,isotonic,0.0022758797086809483,0.6673334026893804,542817,5497
assist2012,question,classical,pfa,3,temperature,0.015018773869454933,0.6668799213210571,542817,5497
assist2012,question,classical,pfa,4,none,0.013770379890415256,0.6668057460666647,542817,5497
assist2012,question,classical,pfa,4,platt,0.01576992469151665,0.6668057460666647,542817,5497
assist2012,question,classical,pfa,4,isotonic,0.003376443988336228,0.6673404471665534,542817,5497
assist2012,question,classical,pfa,4,temperature,0.015193506783092114,0.6668057460666647,542817,5497
assist2012,question,classical,pfa_recency,0,none,0.008978607196700876,0.6731542694856116,542817,5497
assist2012,question,classical,pfa_recency,0,platt,0.01198196427210351,0.6731542694856116,542817,5497
assist2012,question,classical,pfa_recency,0,isotonic,0.0030073593832620218,0.6732758925891029,542817,5497
assist2012,question,classical,pfa_recency,0,temperature,0.010340096078419165,0.6731542694856116,542817,5497
assist2012,question,classical,pfa_recency,1,none,0.010376440837476712,0.673234374275308,542817,5497
assist2012,question,classical,pfa_recency,1,platt,0.010893712439302027,0.673234374275308,542817,5497
assist2012,question,classical,pfa_recency,1,isotonic,0.001698679699654692,0.6733412492125,542817,5497
assist2012,question,classical,pfa_recency,1,temperature,0.010237836729477987,0.673234374275308,542817,5497
assist2012,question,classical,pfa_recency,2,none,0.009647792171606289,0.6731637349288362,542817,5497
assist2012,question,classical,pfa_recency,2,platt,0.010291982523528113,0.6731637349288362,542817,5497
assist2012,question,classical,pfa_recency,2,isotonic,0.0022049771478214997,0.6733044537037423,542817,5497
assist2012,question,classical,pfa_recency,2,temperature,0.009447532846318229,0.6731637349288362,542817,5497
assist2012,question,classical,pfa_recency,3,none,0.009948566632041725,0.6732784388099915,542817,5497
assist2012,question,classical,pfa_recency,3,platt,0.012340083313997557,0.6732784388099915,542817,5497
assist2012,question,classical,pfa_recency,3,isotonic,0.0022403351144013174,0.6733798238253578,542817,5497
assist2012,question,classical,pfa_recency,3,temperature,0.010510887823067014,0.6732784388099915,542817,5497
assist2012,question,classical,pfa_recency,4,none,0.009797741977716849,0.6732953084265233,542817,5497
assist2012,question,classical,pfa_recency,4,platt,0.01104311544629486,0.6732953084265233,542817,5497
assist2012,question,classical,pfa_recency,4,isotonic,0.003276307705445055,0.6733560600102229,542817,5497
assist2012,question,classical,pfa_recency,4,temperature,0.01087960979999849,0.6732953084265233,542817,5497
assist2012,question,classical,elorasch,0,none,0.04803648646244095,0.6708819213298646,542817,5497
assist2012,question,classical,elorasch,0,platt,0.003843318944610915,0.6708819213298646,542817,5497
assist2012,question,classical,elorasch,0,isotonic,0.002779557326080999,0.6708434124804019,542817,5497
assist2012,question,classical,elorasch,0,temperature,0.007008599541982592,0.6708819213298646,542817,5497
assist2012,question,classical,elorasch,1,none,0.047326209806491396,0.6710282547687829,542817,5497
assist2012,question,classical,elorasch,1,platt,0.004559065495995315,0.6710282547687829,542817,5497
assist2012,question,classical,elorasch,1,isotonic,0.002362972052461364,0.6709704316026393,542817,5497
assist2012,question,classical,elorasch,1,temperature,0.007289085202195799,0.6710282547687829,542817,5497
assist2012,question,classical,elorasch,2,none,0.04658045679411992,0.6707272377660682,542817,5497
assist2012,question,classical,elorasch,2,platt,0.005000030283774465,0.6707272377660682,542817,5497
assist2012,question,classical,elorasch,2,isotonic,0.0016446149053240436,0.6707123851953727,542817,5497
assist2012,question,classical,elorasch,2,temperature,0.007430021304271525,0.6707272377660682,542817,5497
assist2012,question,classical,elorasch,3,none,0.04863166046865498,0.6710809722283281,542817,5497
assist2012,question,classical,elorasch,3,platt,0.005128276673815171,0.6710809722283281,542817,5497
assist2012,question,classical,elorasch,3,isotonic,0.0027438219297894985,0.6710359701206988,542817,5497
assist2012,question,classical,elorasch,3,temperature,0.007354802190336316,0.6710809722283281,542817,5497
assist2012,question,classical,elorasch,4,none,0.04681261299856168,0.6710572884506895,542817,5497
assist2012,question,classical,elorasch,4,platt,0.003930598965661587,0.6710572884506895,542817,5497
assist2012,question,classical,elorasch,4,isotonic,0.0022715455373944022,0.6709777129321672,542817,5497
assist2012,question,classical,elorasch,4,temperature,0.007331510089919541,0.6710572884506895,542817,5497
assist2015,concept,deep,dkt,0,none,0.010169932583917777,0.7269637354031173,134592,3818
assist2015,concept,deep,dkt,0,platt,0.004076386511636741,0.7269637354031173,134592,3818
assist2015,concept,deep,dkt,0,isotonic,0.003941079160364768,0.726720556059163,134592,3818
assist2015,concept,deep,dkt,0,temperature,0.010071663574524069,0.7269637354031173,134592,3818
assist2015,concept,deep,dkt,1,none,0.00846752448836041,0.7262923978182605,134592,3818
assist2015,concept,deep,dkt,1,platt,0.004182708141298991,0.7262923978182605,134592,3818
assist2015,concept,deep,dkt,1,isotonic,0.0038106940958486327,0.7261201259857367,134592,3818
assist2015,concept,deep,dkt,1,temperature,0.005603081663755017,0.7262923978182605,134592,3818
assist2015,concept,deep,dkt,2,none,0.009897714989708024,0.727098492027944,134592,3818
assist2015,concept,deep,dkt,2,platt,0.00407677770689845,0.727098492027944,134592,3818
assist2015,concept,deep,dkt,2,isotonic,0.0048401153294741995,0.7269271914944538,134592,3818
assist2015,concept,deep,dkt,2,temperature,0.00948741742078313,0.727098492027944,134592,3818
assist2015,concept,deep,dkt,3,none,0.009877009624176886,0.7266269317816553,134592,3818
assist2015,concept,deep,dkt,3,platt,0.004718396742930133,0.7266269317816553,134592,3818
assist2015,concept,deep,dkt,3,isotonic,0.002230945009480464,0.7264576160520761,134592,3818
assist2015,concept,deep,dkt,3,temperature,0.00930260429431786,0.7266269317816553,134592,3818
assist2015,concept,deep,dkt,4,none,0.0060607287765950466,0.7270830043183134,134592,3818
assist2015,concept,deep,dkt,4,platt,0.005214198094708904,0.7270830043183134,134592,3818
assist2015,concept,deep,dkt,4,isotonic,0.004265828009506384,0.7269521337365611,134592,3818
assist2015,concept,deep,dkt,4,temperature,0.002510625399840724,0.7270830043183134,134592,3818
assist2015,concept,deep,sakt,0,none,0.01793081436119796,0.7043429047615994,134592,3818
assist2015,concept,deep,sakt,0,platt,0.004442332326964232,0.7043429047615994,134592,3818
assist2015,concept,deep,sakt,0,isotonic,0.004992105592376062,0.7041891480257684,134592,3818
assist2015,concept,deep,sakt,0,temperature,0.004661611374067854,0.7043429047615994,134592,3818
assist2015,concept,deep,sakt,1,none,0.016210547701291333,0.7051278610425392,134592,3818
assist2015,concept,deep,sakt,1,platt,0.005158238928638502,0.7051278610425392,134592,3818
assist2015,concept,deep,sakt,1,isotonic,0.004901221027233545,0.7049568565145822,134592,3818
assist2015,concept,deep,sakt,1,temperature,0.007287651125735587,0.7051278610425392,134592,3818
assist2015,concept,deep,sakt,2,none,0.023231919908354035,0.7049351992704562,134592,3818
assist2015,concept,deep,sakt,2,platt,0.00524121342582212,0.7049351992704562,134592,3818
assist2015,concept,deep,sakt,2,isotonic,0.006327464519325971,0.7047033260109951,134592,3818
assist2015,concept,deep,sakt,2,temperature,0.007145448465653229,0.7049351992704562,134592,3818
assist2015,concept,deep,sakt,3,none,0.024044089229820407,0.704971672883099,134592,3818
assist2015,concept,deep,sakt,3,platt,0.005305106768290673,0.704971672883099,134592,3818
assist2015,concept,deep,sakt,3,isotonic,0.004115739244370199,0.7048015088019443,134592,3818
assist2015,concept,deep,sakt,3,temperature,0.008671051039632179,0.704971672883099,134592,3818
assist2015,concept,deep,sakt,4,none,0.018366832611838805,0.7046093122822397,134592,3818
assist2015,concept,deep,sakt,4,platt,0.008180372823382638,0.7046093122822397,134592,3818
assist2015,concept,deep,sakt,4,isotonic,0.005595101316318244,0.7045086969384278,134592,3818
assist2015,concept,deep,sakt,4,temperature,0.007611949293676335,0.7046093122822397,134592,3818
assist2015,concept,deep,akt,0,none,0.010453263580218078,0.7234014959855963,134592,3818
assist2015,concept,deep,akt,0,platt,0.003830892932980222,0.7234014959855963,134592,3818
assist2015,concept,deep,akt,0,isotonic,0.0035757968905397153,0.7232952204005481,134592,3818
assist2015,concept,deep,akt,0,temperature,0.00398646214557034,0.7234014959855963,134592,3818
assist2015,concept,deep,akt,1,none,0.009313152256533374,0.7226243506088893,134592,3818
assist2015,concept,deep,akt,1,platt,0.003769844670262703,0.7226243506088893,134592,3818
assist2015,concept,deep,akt,1,isotonic,0.0049620943189855535,0.7225081577798058,134592,3818
assist2015,concept,deep,akt,1,temperature,0.0038933843131256987,0.7226243506088893,134592,3818
assist2015,concept,deep,akt,2,none,0.00801587417889812,0.7232843493609062,134592,3818
assist2015,concept,deep,akt,2,platt,0.003055995321078736,0.7232843493609062,134592,3818
assist2015,concept,deep,akt,2,isotonic,0.00408679673242298,0.7231013847696126,134592,3818
assist2015,concept,deep,akt,2,temperature,0.004210235822928384,0.7232843493609062,134592,3818
assist2015,concept,deep,akt,3,none,0.009175667836781682,0.7223318412441126,134592,3818
assist2015,concept,deep,akt,3,platt,0.0026009370300525214,0.7223318412441126,134592,3818
assist2015,concept,deep,akt,3,isotonic,0.0034056637078867186,0.7221889908370904,134592,3818
assist2015,concept,deep,akt,3,temperature,0.004075128834290807,0.7223318412441126,134592,3818
assist2015,concept,deep,akt,4,none,0.009275667007387687,0.7231790174081845,134592,3818
assist2015,concept,deep,akt,4,platt,0.004629992844073122,0.7231790174081845,134592,3818
assist2015,concept,deep,akt,4,isotonic,0.004779353907847751,0.7230551130491628,134592,3818
assist2015,concept,deep,akt,4,temperature,0.0042781025504053175,0.7231790174081845,134592,3818
assist2015,concept,deep,simplekt,0,none,0.027523242638697033,0.7178206478935458,134592,3818
assist2015,concept,deep,simplekt,0,platt,0.006709682548844568,0.7178206478935458,134592,3818
assist2015,concept,deep,simplekt,0,isotonic,0.0055416724130503275,0.7176442604972051,134592,3818
assist2015,concept,deep,simplekt,0,temperature,0.019135239967884243,0.7178206478935458,134592,3818
assist2015,concept,deep,simplekt,1,none,0.014416878456007339,0.7191666569014484,134592,3818
assist2015,concept,deep,simplekt,1,platt,0.004810560490994155,0.7191666569014484,134592,3818
assist2015,concept,deep,simplekt,1,isotonic,0.003962887467270335,0.7190207682383006,134592,3818
assist2015,concept,deep,simplekt,1,temperature,0.009888733396311243,0.7191666569014484,134592,3818
assist2015,concept,deep,simplekt,2,none,0.01449465256038645,0.7177778606254495,134592,3818
assist2015,concept,deep,simplekt,2,platt,0.006126996465878982,0.7177778606254495,134592,3818
assist2015,concept,deep,simplekt,2,isotonic,0.005517623009457703,0.7176161810481477,134592,3818
assist2015,concept,deep,simplekt,2,temperature,0.014214153721646574,0.7177778606254495,134592,3818
assist2015,concept,deep,simplekt,3,none,0.012932458691519533,0.7177779197700934,134592,3818
assist2015,concept,deep,simplekt,3,platt,0.005801325392221998,0.7177779197700934,134592,3818
assist2015,concept,deep,simplekt,3,isotonic,0.006178570437210883,0.7176285345151187,134592,3818
assist2015,concept,deep,simplekt,3,temperature,0.013037214351373023,0.7177779197700934,134592,3818
assist2015,concept,deep,simplekt,4,none,0.031623344135553066,0.7157326720091484,134592,3818
assist2015,concept,deep,simplekt,4,platt,0.005454720548996508,0.7157326720091484,134592,3818
assist2015,concept,deep,simplekt,4,isotonic,0.004736402789417031,0.7156059879930173,134592,3818
assist2015,concept,deep,simplekt,4,temperature,0.006942236266752302,0.7157326720091484,134592,3818
assist2015,question,classical,bkt,0,none,0.005716207338815891,0.6988396554410856,138458,3818
assist2015,question,classical,bkt,0,platt,0.0065755206715834465,0.6988396557060549,138458,3818
assist2015,question,classical,bkt,0,isotonic,0.005838374627810417,0.6990445703080878,138458,3818
assist2015,question,classical,bkt,0,temperature,0.006903461845904277,0.6988396555735703,138458,3818
assist2015,question,classical,bkt,1,none,0.006237520487691989,0.6989960568302095,138458,3818
assist2015,question,classical,bkt,1,platt,0.008206390304539821,0.6989960535180945,138458,3818
assist2015,question,classical,bkt,1,isotonic,0.0066635900724904065,0.699222398962427,138458,3818
assist2015,question,classical,bkt,1,temperature,0.008636865365242557,0.6989960551079097,138458,3818
assist2015,question,classical,bkt,2,none,0.0057266547608667605,0.699135785826616,138458,3818
assist2015,question,classical,bkt,2,platt,0.006977172390588345,0.6991357842368007,138458,3818
assist2015,question,classical,bkt,2,isotonic,0.006274616512985455,0.6993118891339356,138458,3818
assist2015,question,classical,bkt,2,temperature,0.007010544025822692,0.6991357842368007,138458,3818
assist2015,question,classical,bkt,3,none,0.0064325425407126,0.6989866501582369,138458,3818
assist2015,question,classical,bkt,3,platt,0.002514081464501798,0.6989866500257522,138458,3818
assist2015,question,classical,bkt,3,isotonic,0.004977654129647792,0.699140029970959,138458,3818
assist2015,question,classical,bkt,3,temperature,0.0031197647923887424,0.6989866484359369,138458,3818
assist2015,question,classical,bkt,4,none,0.007720536813389386,0.6992027110875997,138458,3818
assist2015,question,classical,bkt,4,platt,0.005736563921814491,0.6992027117500228,138458,3818
assist2015,question,classical,bkt,4,isotonic,0.006254631406537202,0.6993577904128434,138458,3818
assist2015,question,classical,bkt,4,temperature,0.004065224490797282,0.6992027117500228,138458,3818
assist2015,question,classical,pfa,0,none,0.007309787155021244,0.6826752389081978,138458,3818
assist2015,question,classical,pfa,0,platt,0.007994147260495821,0.6826752389081978,138458,3818
assist2015,question,classical,pfa,0,isotonic,0.0051703422371063654,0.6835235778487367,138458,3818
assist2015,question,classical,pfa,0,temperature,0.0074786984354260734,0.6826752389081978,138458,3818
assist2015,question,classical,pfa,1,none,0.006858981539620096,0.6829409216816499,138458,3818
assist2015,question,classical,pfa,1,platt,0.00748513642167575,0.6829409216816499,138458,3818
assist2015,question,classical,pfa,1,isotonic,0.007297196968852417,0.6834939852923037,138458,3818
assist2015,question,classical,pfa,1,temperature,0.007090946036316816,0.6829409216816499,138458,3818
assist2015,question,classical,pfa,2,none,0.00763645469487482,0.6826723054340587,138458,3818
assist2015,question,classical,pfa,2,platt,0.008557384773258446,0.6826723054340587,138458,3818
assist2015,question,classical,pfa,2,isotonic,0.006248860019008056,0.6834839575324995,138458,3818
assist2015,question,classical,pfa,2,temperature,0.007926279908261826,0.6826723054340587,138458,3818
assist2015,question,classical,pfa,3,none,0.007842276872282646,0.682794645163546,138458,3818
assist2015,question,classical,pfa,3,platt,0.010697727510344498,0.682794645163546,138458,3818
assist2015,question,classical,pfa,3,isotonic,0.001162140250450545,0.6835218297143648,138458,3818
assist2015,question,classical,pfa,3,temperature,0.009211040845455114,0.682794645163546,138458,3818
assist2015,question,classical,pfa,4,none,0.00672671491883569,0.6837069670144611,138458,3818
assist2015,question,classical,pfa,4,platt,0.012441786593640498,0.6837069670144611,138458,3818
assist2015,question,classical,pfa,4,isotonic,0.005069031500565033,0.6843664805484506,138458,3818
assist2015,question,classical,pfa,4,temperature,0.01299601650226733,0.6837069670144611,138458,3818
assist2015,question,classical,pfa_recency,0,none,0.004740188721735252,0.6876851940863106,138458,3818
assist2015,question,classical,pfa_recency,0,platt,0.005316112995192079,0.6876851940863106,138458,3818
assist2015,question,classical,pfa_recency,0,isotonic,0.005358144709871532,0.6879673505255719,138458,3818
assist2015,question,classical,pfa_recency,0,temperature,0.0047409377175846095,0.6876851940863106,138458,3818
assist2015,question,classical,pfa_recency,1,none,0.004316367463321091,0.6875119980211781,138458,3818
assist2015,question,classical,pfa_recency,1,platt,0.005488360859231066,0.6875119980211781,138458,3818
assist2015,question,classical,pfa_recency,1,isotonic,0.005849521459356602,0.6876371747760116,138458,3818
assist2015,question,classical,pfa_recency,1,temperature,0.0053200485527106125,0.6875119980211781,138458,3818
assist2015,question,classical,pfa_recency,2,none,0.004660818578852313,0.6874669461010773,138458,3818
assist2015,question,classical,pfa_recency,2,platt,0.006063331445008635,0.6874669461010773,138458,3818
assist2015,question,classical,pfa_recency,2,isotonic,0.0052476748569076715,0.6878473270244455,138458,3818
assist2015,question,classical,pfa_recency,2,temperature,0.005885293449873637,0.6874669461010773,138458,3818
assist2015,question,classical,pfa_recency,3,none,0.005196437248591495,0.6874118902684012,138458,3818
assist2015,question,classical,pfa_recency,3,platt,0.007285739036231058,0.6874118902684012,138458,3818
assist2015,question,classical,pfa_recency,3,isotonic,0.0021606652330144844,0.6875383449697412,138458,3818
assist2015,question,classical,pfa_recency,3,temperature,0.005897358442534805,0.6874118902684012,138458,3818
assist2015,question,classical,pfa_recency,4,none,0.005261441786205747,0.6883185036226266,138458,3818
assist2015,question,classical,pfa_recency,4,platt,0.008925874529853656,0.6883185036226266,138458,3818
assist2015,question,classical,pfa_recency,4,isotonic,0.005374657496089437,0.6885746971861968,138458,3818
assist2015,question,classical,pfa_recency,4,temperature,0.0083925553935546,0.6883185036226266,138458,3818
assist2015,question,classical,elorasch,0,none,0.06305449333564783,0.6748208534219244,138458,3818
assist2015,question,classical,elorasch,0,platt,0.012418992510292305,0.6748208534219244,138458,3818
assist2015,question,classical,elorasch,0,isotonic,0.003795904328289995,0.6746396383285791,138458,3818
assist2015,question,classical,elorasch,0,temperature,0.02214789554765661,0.6748208534219244,138458,3818
assist2015,question,classical,elorasch,1,none,0.06344576501934347,0.6747859508824957,138458,3818
assist2015,question,classical,elorasch,1,platt,0.011213232433130656,0.6747859508824957,138458,3818
assist2015,question,classical,elorasch,1,isotonic,0.004561310806951563,0.6747027245831441,138458,3818
assist2015,question,classical,elorasch,1,temperature,0.022202100001039712,0.6747859508824957,138458,3818
assist2015,question,classical,elorasch,2,none,0.062250018148843365,0.675029254621325,138458,3818
assist2015,question,classical,elorasch,2,platt,0.011040500320337423,0.675029254621325,138458,3818
assist2015,question,classical,elorasch,2,isotonic,0.0036047127470609053,0.6749385016065554,138458,3818
assist2015,question,classical,elorasch,2,temperature,0.02270434205586217,0.675029254621325,138458,3818
assist2015,question,classical,elorasch,3,none,0.06431216411272028,0.6747598333972697,138458,3818
assist2015,question,classical,elorasch,3,platt,0.010755175049808571,0.6747598333972697,138458,3818
assist2015,question,classical,elorasch,3,isotonic,0.004097087310301002,0.6742782315854675,138458,3818
assist2015,question,classical,elorasch,3,temperature,0.020785766352900983,0.6747598333972697,138458,3818
assist2015,question,classical,elorasch,4,none,0.06298857596976465,0.6748071343760367,138458,3818
assist2015,question,classical,elorasch,4,platt,0.011484313048923918,0.6748071343760367,138458,3818
assist2015,question,classical,elorasch,4,isotonic,0.003728792723112959,0.6746293217523346,138458,3818
assist2015,question,classical,elorasch,4,temperature,0.02194693612549146,0.6748071343760367,138458,3818
assist2017,concept,deep,dkt,0,none,0.013527226616023756,0.7168361117205538,177767,341
assist2017,concept,deep,dkt,0,platt,0.004974826383479908,0.7168361117205538,177767,341
assist2017,concept,deep,dkt,0,isotonic,0.005650577503840568,0.7167719521778027,177767,341
assist2017,concept,deep,dkt,0,temperature,0.014528465996229863,0.7168361117205538,177767,341
assist2017,concept,deep,dkt,1,none,0.022192921308553284,0.7163176297998982,177767,341
assist2017,concept,deep,dkt,1,platt,0.004792011692579958,0.7163176297998982,177767,341
assist2017,concept,deep,dkt,1,isotonic,0.004962733832831406,0.7161383309092202,177767,341
assist2017,concept,deep,dkt,1,temperature,0.024975570579510862,0.7163176297998982,177767,341
assist2017,concept,deep,dkt,2,none,0.011072484730536371,0.7131191835082631,177767,341
assist2017,concept,deep,dkt,2,platt,0.005989075709385911,0.7131191835082631,177767,341
assist2017,concept,deep,dkt,2,isotonic,0.005030126013930807,0.7129226208124957,177767,341
assist2017,concept,deep,dkt,2,temperature,0.011341728758940408,0.7131191835082631,177767,341
assist2017,concept,deep,dkt,3,none,0.01539663047488877,0.7165857311250154,177767,341
assist2017,concept,deep,dkt,3,platt,0.004774763545966347,0.7165857311250154,177767,341
assist2017,concept,deep,dkt,3,isotonic,0.0034239975599530594,0.7164941838237538,177767,341
assist2017,concept,deep,dkt,3,temperature,0.015497283015322338,0.7165857311250154,177767,341
assist2017,concept,deep,dkt,4,none,0.02314868153095154,0.7132885700373319,177767,341
assist2017,concept,deep,dkt,4,platt,0.004520352903821429,0.7132885700373319,177767,341
assist2017,concept,deep,dkt,4,isotonic,0.005679146317254834,0.7131849128142856,177767,341
assist2017,concept,deep,dkt,4,temperature,0.025488602901042646,0.7132885700373319,177767,341
assist2017,concept,deep,sakt,0,none,0.010704804440548076,0.6536848605957569,177767,341
assist2017,concept,deep,sakt,0,platt,0.005226836628016374,0.6536848605957569,177767,341
assist2017,concept,deep,sakt,0,isotonic,0.00375373684844051,0.6534348310271734,177767,341
assist2017,concept,deep,sakt,0,temperature,0.009834816723680901,0.6536848605957569,177767,341
assist2017,concept,deep,sakt,1,none,0.011052150103483385,0.6532766528341558,177767,341
assist2017,concept,deep,sakt,1,platt,0.005026079804459839,0.6532766528341558,177767,341
assist2017,concept,deep,sakt,1,isotonic,0.0031622774199812015,0.6531111765868186,177767,341
assist2017,concept,deep,sakt,1,temperature,0.009482348081470358,0.6532766528341558,177767,341
assist2017,concept,deep,sakt,2,none,0.012639141051346399,0.6539322316822638,177767,341
assist2017,concept,deep,sakt,2,platt,0.004842653399858094,0.6539322316822638,177767,341
assist2017,concept,deep,sakt,2,isotonic,0.003839658476414306,0.6538618552834441,177767,341
assist2017,concept,deep,sakt,2,temperature,0.008325725434148327,0.6539322316822638,177767,341
assist2017,concept,deep,sakt,3,none,0.008514041947696982,0.6523671390139296,177767,341
assist2017,concept,deep,sakt,3,platt,0.0062925631958621235,0.6523671390139296,177767,341
assist2017,concept,deep,sakt,3,isotonic,0.003690997996583294,0.6522727114758674,177767,341
assist2017,concept,deep,sakt,3,temperature,0.007357691090773178,0.6523671390139296,177767,341
assist2017,concept,deep,sakt,4,none,0.010438134159968216,0.6515514374691189,177767,341
assist2017,concept,deep,sakt,4,platt,0.004285120774826231,0.6515514374691189,177767,341
assist2017,concept,deep,sakt,4,isotonic,0.005563333287727519,0.6512007690621291,177767,341
assist2017,concept,deep,sakt,4,temperature,0.004425288424469458,0.6515514374691189,177767,341
assist2017,concept,deep,akt,0,none,0.015605454268369156,0.7582632874527133,177767,341
assist2017,concept,deep,akt,0,platt,0.004288806540138305,0.7582632874527133,177767,341
assist2017,concept,deep,akt,0,isotonic,0.00397693566965738,0.7581928506184481,177767,341
assist2017,concept,deep,akt,0,temperature,0.01449265814231676,0.7582632874527133,177767,341
assist2017,concept,deep,akt,1,none,0.015451008298344417,0.7581710674344797,177767,341
assist2017,concept,deep,akt,1,platt,0.005373885579700477,0.7581710674344797,177767,341
assist2017,concept,deep,akt,1,isotonic,0.004745765694858772,0.7580875145502163,177767,341
assist2017,concept,deep,akt,1,temperature,0.01405393135266015,0.7581710674344797,177767,341
assist2017,concept,deep,akt,2,none,0.017773417654023436,0.7576253155095783,177767,341
assist2017,concept,deep,akt,2,platt,0.005164818624429441,0.7576253155095783,177767,341
assist2017,concept,deep,akt,2,isotonic,0.004938786011601032,0.757518819107893,177767,341
assist2017,concept,deep,akt,2,temperature,0.019724630320023473,0.7576253155095783,177767,341
assist2017,concept,deep,akt,3,none,0.017107542544003942,0.7586107444475013,177767,341
assist2017,concept,deep,akt,3,platt,0.0037776746736617626,0.7586107444475013,177767,341
assist2017,concept,deep,akt,3,isotonic,0.0056123312190396075,0.7584960658182177,177767,341
assist2017,concept,deep,akt,3,temperature,0.015749044311654803,0.7586107444475013,177767,341
assist2017,concept,deep,akt,4,none,0.021251231974563713,0.759507507337254,177767,341
assist2017,concept,deep,akt,4,platt,0.006401708593460042,0.759507507337254,177767,341
assist2017,concept,deep,akt,4,isotonic,0.005803040279668204,0.7594012828273209,177767,341
assist2017,concept,deep,akt,4,temperature,0.023599371790651077,0.759507507337254,177767,341
assist2017,concept,deep,simplekt,0,none,0.02814247960317303,0.7549752104493723,177767,341
assist2017,concept,deep,simplekt,0,platt,0.003940442956014698,0.7549752104493723,177767,341
assist2017,concept,deep,simplekt,0,isotonic,0.0035288128544684557,0.7549064215650422,177767,341
assist2017,concept,deep,simplekt,0,temperature,0.02412427554603639,0.7549752104493723,177767,341
assist2017,concept,deep,simplekt,1,none,0.02095656718060297,0.7565165159431453,177767,341
assist2017,concept,deep,simplekt,1,platt,0.007943256568292131,0.7565165159431453,177767,341
assist2017,concept,deep,simplekt,1,isotonic,0.003924811663262659,0.7564651902602233,177767,341
assist2017,concept,deep,simplekt,1,temperature,0.0092391006121019,0.7565165159431453,177767,341
assist2017,concept,deep,simplekt,2,none,0.019639859795918316,0.7546678529147309,177767,341
