dataset,granularity,family,model,fold,method,ece_equal_width,ece_equal_mass,best_equal_width,best_equal_mass
assist2015,question,classical,elorasch,4,none,0.06298857596976465,0.06473514055803059,isotonic,isotonic
assist2015,question,classical,elorasch,4,platt,0.011484313048923918,0.01314124949487157,isotonic,isotonic
assist2015,question,classical,elorasch,4,isotonic,0.003728792723112959,0.005981897485676792,isotonic,isotonic
assist2015,question,classical,elorasch,4,temperature,0.02194693612549146,0.022326224148840175,isotonic,isotonic
assist2017,concept,deep,dkt,0,none,0.013527226616023756,0.013276085562178479,platt,platt
assist2017,concept,deep,dkt,0,platt,0.004974826383479908,0.004393843170526382,platt,platt
assist2017,concept,deep,dkt,0,isotonic,0.005650577503840568,0.005590192377167638,platt,platt
assist2017,concept,deep,dkt,0,temperature,0.014528465996229863,0.014420071303683783,platt,platt
assist2017,concept,deep,dkt,1,none,0.022192921308553284,0.022218267205768076,platt,platt
assist2017,concept,deep,dkt,1,platt,0.004792011692579958,0.004506463770028902,platt,platt
assist2017,concept,deep,dkt,1,isotonic,0.004962733832831406,0.005686864026757121,platt,platt
assist2017,concept,deep,dkt,1,temperature,0.024975570579510862,0.024716289926250547,platt,platt
assist2017,concept,deep,dkt,2,none,0.011072484730536371,0.010562370076090786,isotonic,platt
assist2017,concept,deep,dkt,2,platt,0.005989075709385911,0.005713831821369851,isotonic,platt
assist2017,concept,deep,dkt,2,isotonic,0.005030126013930807,0.006297270736401529,isotonic,platt
assist2017,concept,deep,dkt,2,temperature,0.011341728758940408,0.010798947541656775,isotonic,platt
assist2017,concept,deep,dkt,3,none,0.01539663047488877,0.015445162662912956,isotonic,isotonic
assist2017,concept,deep,dkt,3,platt,0.004774763545966347,0.005164539837775702,isotonic,isotonic
assist2017,concept,deep,dkt,3,isotonic,0.0034239975599530594,0.003972490751086055,isotonic,isotonic
assist2017,concept,deep,dkt,3,temperature,0.015497283015322338,0.015512932078735997,isotonic,isotonic
assist2017,concept,deep,dkt,4,none,0.02314868153095154,0.0228243648801862,platt,platt
assist2017,concept,deep,dkt,4,platt,0.004520352903821429,0.004628939183662933,platt,platt
assist2017,concept,deep,dkt,4,isotonic,0.005679146317254834,0.005667900602173764,platt,platt
assist2017,concept,deep,dkt,4,temperature,0.025488602901042646,0.025448580552660735,platt,platt
assist2017,concept,deep,sakt,0,none,0.010704804440548076,0.010674523311051686,isotonic,isotonic
assist2017,concept,deep,sakt,0,platt,0.005226836628016374,0.005406514328599996,isotonic,isotonic
assist2017,concept,deep,sakt,0,isotonic,0.00375373684844051,0.004965153353213034,isotonic,isotonic
assist2017,concept,deep,sakt,0,temperature,0.009834816723680901,0.009956120375333069,isotonic,isotonic
assist2017,concept,deep,sakt,1,none,0.011052150103483385,0.011332074340611406,isotonic,isotonic
assist2017,concept,deep,sakt,1,platt,0.005026079804459839,0.005435943412698384,isotonic,isotonic
assist2017,concept,deep,sakt,1,isotonic,0.0031622774199812015,0.004133229197164488,isotonic,isotonic
assist2017,concept,deep,sakt,1,temperature,0.009482348081470358,0.009511458700485618,isotonic,isotonic
assist2017,concept,deep,sakt,2,none,0.012639141051346399,0.01267443373280034,isotonic,isotonic
assist2017,concept,deep,sakt,2,platt,0.004842653399858094,0.004932756448852822,isotonic,isotonic
assist2017,concept,deep,sakt,2,isotonic,0.003839658476414306,0.0048025137061625985,isotonic,isotonic
assist2017,concept,deep,sakt,2,temperature,0.008325725434148327,0.00816714479543202,isotonic,isotonic
assist2017,concept,deep,sakt,3,none,0.008514041947696982,0.009431174150036551,isotonic,isotonic
assist2017,concept,deep,sakt,3,platt,0.0062925631958621235,0.006218221557189115,isotonic,isotonic
assist2017,concept,deep,sakt,3,isotonic,0.003690997996583294,0.004865775896573363,isotonic,isotonic
assist2017,concept,deep,sakt,3,temperature,0.007357691090773178,0.006807822957436942,isotonic,isotonic
assist2017,concept,deep,sakt,4,none,0.010438134159968216,0.010402169783067312,platt,temperature
assist2017,concept,deep,sakt,4,platt,0.004285120774826231,0.005481725503683402,platt,temperature
assist2017,concept,deep,sakt,4,isotonic,0.005563333287727519,0.0057654866245127195,platt,temperature
assist2017,concept,deep,sakt,4,temperature,0.004425288424469458,0.005051880187089892,platt,temperature
assist2017,concept,deep,akt,0,none,0.015605454268369156,0.01571889767268071,isotonic,platt
assist2017,concept,deep,akt,0,platt,0.004288806540138305,0.004210176067071245,isotonic,platt
assist2017,concept,deep,akt,0,isotonic,0.00397693566965738,0.004680254555935538,isotonic,platt
assist2017,concept,deep,akt,0,temperature,0.01449265814231676,0.014470289420639614,isotonic,platt
assist2017,concept,deep,akt,1,none,0.015451008298344417,0.01541858714702467,isotonic,isotonic
assist2017,concept,deep,akt,1,platt,0.005373885579700477,0.005251082579439436,isotonic,isotonic
assist2017,concept,deep,akt,1,isotonic,0.004745765694858772,0.005209013042940224,isotonic,isotonic
assist2017,concept,deep,akt,1,temperature,0.01405393135266015,0.014134345421151797,isotonic,isotonic
assist2017,concept,deep,akt,2,none,0.017773417654023436,0.01790283156240424,isotonic,platt
assist2017,concept,deep,akt,2,platt,0.005164818624429441,0.004978718576309823,isotonic,platt
assist2017,concept,deep,akt,2,isotonic,0.004938786011601032,0.005277244698714809,isotonic,platt
assist2017,concept,deep,akt,2,temperature,0.019724630320023473,0.019724630320023404,isotonic,platt
assist2017,concept,deep,akt,3,none,0.017107542544003942,0.01724466986986033,platt,platt
assist2017,concept,deep,akt,3,platt,0.0037776746736617626,0.003279266170258225,platt,platt
assist2017,concept,deep,akt,3,isotonic,0.0056123312190396075,0.0042091401574864285,platt,platt
assist2017,concept,deep,akt,3,temperature,0.015749044311654803,0.015389844163665498,platt,platt
assist2017,concept,deep,akt,4,none,0.021251231974563713,0.02185494246990506,isotonic,isotonic
assist2017,concept,deep,akt,4,platt,0.006401708593460042,0.006648651387547677,isotonic,isotonic
assist2017,concept,deep,akt,4,isotonic,0.005803040279668204,0.005293136626717927,isotonic,isotonic
assist2017,concept,deep,akt,4,temperature,0.023599371790651077,0.023599371790651018,isotonic,isotonic
assist2017,concept,deep,simplekt,0,none,0.02814247960317303,0.028372666979226024,isotonic,platt
assist2017,concept,deep,simplekt,0,platt,0.003940442956014698,0.0037761015483138145,isotonic,platt
assist2017,concept,deep,simplekt,0,isotonic,0.0035288128544684557,0.004079774402697509,isotonic,platt
assist2017,concept,deep,simplekt,0,temperature,0.02412427554603639,0.02412427554603637,isotonic,platt
assist2017,concept,deep,simplekt,1,none,0.02095656718060297,0.02119580039798148,isotonic,isotonic
assist2017,concept,deep,simplekt,1,platt,0.007943256568292131,0.00847270126384474,isotonic,isotonic
assist2017,concept,deep,simplekt,1,isotonic,0.003924811663262659,0.00492162957969824,isotonic,isotonic
assist2017,concept,deep,simplekt,1,temperature,0.0092391006121019,0.009377257091130211,isotonic,isotonic
assist2017,concept,deep,simplekt,2,none,0.019639859795918316,0.019169719764596863,isotonic,isotonic
assist2017,concept,deep,simplekt,2,platt,0.008131570562152022,0.008598162684545677,isotonic,isotonic
assist2017,concept,deep,simplekt,2,isotonic,0.006651053189363146,0.006035456799548511,isotonic,isotonic
assist2017,concept,deep,simplekt,2,temperature,0.007038338766544237,0.0077465339382142215,isotonic,isotonic
assist2017,concept,deep,simplekt,3,none,0.016694348248345526,0.016836264996449767,isotonic,isotonic
assist2017,concept,deep,simplekt,3,platt,0.006173935060838625,0.005532918751347559,isotonic,isotonic
assist2017,concept,deep,simplekt,3,isotonic,0.0039011636246740226,0.0035466342448294986,isotonic,isotonic
assist2017,concept,deep,simplekt,3,temperature,0.016481050333778446,0.016527316571197517,isotonic,isotonic
assist2017,concept,deep,simplekt,4,none,0.03020499858410498,0.03003186951917995,isotonic,isotonic
assist2017,concept,deep,simplekt,4,platt,0.010601137308035228,0.011349582402981092,isotonic,isotonic
assist2017,concept,deep,simplekt,4,isotonic,0.0024434476080915407,0.003871554462892317,isotonic,isotonic
assist2017,concept,deep,simplekt,4,temperature,0.030271847150624275,0.030682910352419237,isotonic,isotonic
assist2017,question,deep,dkt,0,none,0.013515952904644959,0.013231029381156202,platt,platt
assist2017,question,deep,dkt,0,platt,0.004968037676631675,0.004405030478490861,platt,platt
assist2017,question,deep,dkt,0,isotonic,0.005629051044179325,0.00518725480216155,platt,platt
assist2017,question,deep,dkt,0,temperature,0.014520677505085391,0.014431391634085326,platt,platt
assist2017,question,deep,dkt,1,none,0.022204078934785508,0.02224065602727166,platt,platt
assist2017,question,deep,dkt,1,platt,0.004814435452441862,0.0045063762783039895,platt,platt
assist2017,question,deep,dkt,1,isotonic,0.004971664966661542,0.00515419710833114,platt,platt
assist2017,question,deep,dkt,1,temperature,0.024969902432035423,0.024716214611075163,platt,platt
assist2017,question,deep,dkt,2,none,0.011071386702818787,0.01058108310316314,isotonic,platt
assist2017,question,deep,dkt,2,platt,0.005984498149787362,0.005725018948273971,isotonic,platt
assist2017,question,deep,dkt,2,isotonic,0.005026558496131272,0.006417057932989166,isotonic,platt
assist2017,question,deep,dkt,2,temperature,0.011333827814266909,0.010798898598533918,isotonic,platt
assist2017,question,deep,dkt,3,none,0.015396673173311216,0.01544517936399893,isotonic,isotonic
assist2017,question,deep,dkt,3,platt,0.0048073646275697286,0.005175753587044428,isotonic,isotonic
assist2017,question,deep,dkt,3,isotonic,0.0034324974075649085,0.004249682452769794,isotonic,isotonic
assist2017,question,deep,dkt,3,temperature,0.015499574495293865,0.015512948109449079,isotonic,isotonic
assist2017,question,deep,dkt,4,none,0.023157775065113156,0.022824411729961126,platt,platt
assist2017,question,deep,dkt,4,platt,0.00455413412476863,0.004651497248542334,platt,platt
assist2017,question,deep,dkt,4,isotonic,0.005666529836813027,0.005829224986571046,platt,platt
assist2017,question,deep,dkt,4,temperature,0.025487519324953828,0.025448656793196564,platt,platt
assist2017,question,deep,sakt,0,none,0.010698039568648874,0.010697028132330507,isotonic,isotonic
assist2017,question,deep,sakt,0,platt,0.005229208261202431,0.005406615342738625,isotonic,isotonic
assist2017,question,deep,sakt,0,isotonic,0.0037562350960000167,0.004820410696110659,isotonic,isotonic
assist2017,question,deep,sakt,0,temperature,0.009846054018599063,0.009944847187897761,isotonic,isotonic
assist2017,question,deep,sakt,1,none,0.011083586379924355,0.011377035670287486,isotonic,isotonic
assist2017,question,deep,sakt,1,platt,0.005045166497623029,0.005402138576638364,isotonic,isotonic
assist2017,question,deep,sakt,1,isotonic,0.003147690235627464,0.004586690001115858,isotonic,isotonic
assist2017,question,deep,sakt,1,temperature,0.009482296909038124,0.009511376711377214,isotonic,isotonic
assist2017,question,deep,sakt,2,none,0.01260878678269879,0.012696977504261207,isotonic,isotonic
assist2017,question,deep,sakt,2,platt,0.004780763745384363,0.004921574637999994,isotonic,isotonic
assist2017,question,deep,sakt,2,isotonic,0.0038339590599225292,0.004899050146874564,isotonic,isotonic
assist2017,question,deep,sakt,2,temperature,0.008311135426357382,0.008133572575839115,isotonic,isotonic
assist2017,question,deep,sakt,3,none,0.008527695241524132,0.009442448823459924,isotonic,isotonic
assist2017,question,deep,sakt,3,platt,0.006253238149425182,0.006195845578668247,isotonic,isotonic
assist2017,question,deep,sakt,3,isotonic,0.00409758894048689,0.005184448080908483,isotonic,isotonic
assist2017,question,deep,sakt,3,temperature,0.00739271554131741,0.006774253200269454,isotonic,isotonic
assist2017,question,deep,sakt,4,none,0.010413364122700018,0.010402142692400732,platt,temperature
assist2017,question,deep,sakt,4,platt,0.0043268601453398435,0.005414253567973692,platt,temperature
assist2017,question,deep,sakt,4,isotonic,0.005568873451690964,0.00521040171089501,platt,temperature
assist2017,question,deep,sakt,4,temperature,0.004437670508641116,0.005006795605744474,platt,temperature
assist2017,question,deep,akt,0,none,0.015587335669725077,0.0157188426423352,isotonic,platt
assist2017,question,deep,akt,0,platt,0.004303928530983641,0.004209596919266983,isotonic,platt
assist2017,question,deep,akt,0,isotonic,0.003976273864726049,0.004530349572991334,isotonic,platt
assist2017,question,deep,akt,0,temperature,0.01449138298035566,0.014470125894435486,isotonic,platt
assist2017,question,deep,akt,1,none,0.015453217976339913,0.015418550124601308,isotonic,isotonic
assist2017,question,deep,akt,1,platt,0.005368998444568992,0.005261886503914632,isotonic,isotonic
assist2017,question,deep,akt,1,isotonic,0.004720777329910962,0.005058373723529479,isotonic,isotonic
assist2017,question,deep,akt,1,temperature,0.01405833018242581,0.014145664282065193,isotonic,isotonic
assist2017,question,deep,akt,2,none,0.01778694583359106,0.01789159180275304,isotonic,platt
assist2017,question,deep,akt,2,platt,0.00517093667571859,0.004967066797039337,isotonic,platt
assist2017,question,deep,akt,2,isotonic,0.0048001951187914005,0.005515915013442647,isotonic,platt
assist2017,question,deep,akt,2,temperature,0.019724404650720503,0.01972440465072051,isotonic,platt
assist2017,question,deep,akt,3,none,0.01711432155574445,0.017244707960420085,platt,platt
assist2017,question,deep,akt,3,platt,0.003784090830760982,0.0032790693801081137,platt,platt
assist2017,question,deep,akt,3,isotonic,0.005584862326857794,0.004507329123891295,platt,platt
assist2017,question,deep,akt,3,temperature,0.015742387131283914,0.015389864376028847,platt,platt
assist2017,question,deep,akt,4,none,0.02123777022732007,0.021854959019390555,isotonic,isotonic
assist2017,question,deep,akt,4,platt,0.006388025759548976,0.0066484197119314175,isotonic,isotonic
assist2017,question,deep,akt,4,isotonic,0.005735826094392344,0.005117323742702133,isotonic,isotonic
assist2017,question,deep,akt,4,temperature,0.02359929112130393,0.023599291121304104,isotonic,isotonic
assist2017,question,deep,simplekt,0,none,0.0281311852031029,0.028361385408990407,isotonic,platt
assist2017,question,deep,simplekt,0,platt,0.003975399396970698,0.0037649046675767004,isotonic,platt
assist2017,question,deep,simplekt,0,isotonic,0.003402405035960566,0.004066534090639624,isotonic,platt
assist2017,question,deep,simplekt,0,temperature,0.0241244110807826,0.02412441108078265,isotonic,platt
assist2017,question,deep,simplekt,1,none,0.020954364983377053,0.0211733291330787,isotonic,isotonic
assist2017,question,deep,simplekt,1,platt,0.00795108590254166,0.008495205467986641,isotonic,isotonic
assist2017,question,deep,simplekt,1,isotonic,0.003908353268306056,0.004748754565600349,isotonic,isotonic
assist2017,question,deep,simplekt,1,temperature,0.009207583717475588,0.009399734489098262,isotonic,isotonic
assist2017,question,deep,simplekt,2,none,0.0196387653501493,0.019169745790838556,isotonic,isotonic
assist2017,question,deep,simplekt,2,platt,0.008122605769755526,0.008575659574385115,isotonic,isotonic
assist2017,question,deep,simplekt,2,isotonic,0.0066844901615070295,0.0060409782048227055,isotonic,isotonic
assist2017,question,deep,simplekt,2,temperature,0.007058632985544956,0.007735332550009607,isotonic,isotonic
assist2017,question,deep,simplekt,3,none,0.016697776865222523,0.016847533569222622,isotonic,isotonic
assist2017,question,deep,simplekt,3,platt,0.006212116715655572,0.0054879316984876286,isotonic,isotonic
assist2017,question,deep,simplekt,3,isotonic,0.003809332745492994,0.00350832255056778,isotonic,isotonic
assist2017,question,deep,simplekt,3,temperature,0.01647198841758815,0.016527318038105282,isotonic,isotonic
assist2017,question,deep,simplekt,4,none,0.03020727862876697,0.030031909747028393,isotonic,isotonic
assist2017,question,deep,simplekt,4,platt,0.010578549419983516,0.011372017717712778,isotonic,isotonic
assist2017,question,deep,simplekt,4,isotonic,0.002449257625436484,0.0033158270360594427,isotonic,isotonic
assist2017,question,deep,simplekt,4,temperature,0.030270668472818583,0.030671609965220177,isotonic,isotonic
assist2017,question,classical,bkt,0,none,0.01500083303172622,0.017652977932739917,isotonic,isotonic
assist2017,question,classical,bkt,0,platt,0.014132724342949342,0.014722173094209121,isotonic,isotonic
assist2017,question,classical,bkt,0,isotonic,0.0034398844013365766,0.00331355284469702,isotonic,isotonic
assist2017,question,classical,bkt,0,temperature,0.017005808753964652,0.018574812821906615,isotonic,isotonic
assist2017,question,classical,bkt,1,none,0.01495384343228952,0.01517429415994041,isotonic,isotonic
assist2017,question,classical,bkt,1,platt,0.014236044461026769,0.013657783329253319,isotonic,isotonic
assist2017,question,classical,bkt,1,isotonic,0.004975978978773716,0.004514024037543547,isotonic,isotonic
assist2017,question,classical,bkt,1,temperature,0.01629042791368052,0.01584400461725153,isotonic,isotonic
assist2017,question,classical,bkt,2,none,0.01463339654846075,0.016613822088103164,isotonic,isotonic
assist2017,question,classical,bkt,2,platt,0.015226610701733355,0.01536155205457083,isotonic,isotonic
assist2017,question,classical,bkt,2,isotonic,0.005223947162521392,0.006878336009489263,isotonic,isotonic
assist2017,question,classical,bkt,2,temperature,0.016365596193239035,0.017918213010474568,isotonic,isotonic
assist2017,question,classical,bkt,3,none,0.015258076917813865,0.0160922748297869,isotonic,isotonic
assist2017,question,classical,bkt,3,platt,0.009640246211299794,0.014961629559102602,isotonic,isotonic
assist2017,question,classical,bkt,3,isotonic,0.007536569498398326,0.009690457839135514,isotonic,isotonic
assist2017,question,classical,bkt,3,temperature,0.014685238161764574,0.015630173370520927,isotonic,isotonic
assist2017,question,classical,bkt,4,none,0.014283908636518343,0.015742997223684288,isotonic,isotonic
assist2017,question,classical,bkt,4,platt,0.01387112460617942,0.013443039738980145,isotonic,isotonic
assist2017,question,classical,bkt,4,isotonic,0.006010124224710737,0.005606595203865632,isotonic,isotonic
assist2017,question,classical,bkt,4,temperature,0.015507665988877624,0.01655268473837075,isotonic,isotonic
assist2017,question,classical,pfa,0,none,0.012730619851819322,0.013445488772629681,isotonic,isotonic
assist2017,question,classical,pfa,0,platt,0.012454365509207475,0.013292458829530155,isotonic,isotonic
assist2017,question,classical,pfa,0,isotonic,0.0037517308772860177,0.004019635164059079,isotonic,isotonic
assist2017,question,classical,pfa,0,temperature,0.012602823557533015,0.0133592145913171,isotonic,isotonic
assist2017,question,classical,pfa,1,none,0.011725637822542214,0.012766819071957224,isotonic,isotonic
assist2017,question,classical,pfa,1,platt,0.012542070724453435,0.014232357519243151,isotonic,isotonic
assist2017,question,classical,pfa,1,isotonic,0.004133943781645774,0.004285285089995795,isotonic,isotonic
assist2017,question,classical,pfa,1,temperature,0.014474384421431995,0.014856637786162452,isotonic,isotonic
assist2017,question,classical,pfa,2,none,0.01195059116049192,0.012897782059662705,isotonic,isotonic
assist2017,question,classical,pfa,2,platt,0.011457503863545786,0.013167389201720645,isotonic,isotonic
assist2017,question,classical,pfa,2,isotonic,0.004786065817175556,0.004844997545219021,isotonic,isotonic
assist2017,question,classical,pfa,2,temperature,0.01279000582246734,0.014293598533687866,isotonic,isotonic
assist2017,question,classical,pfa,3,none,0.01021127074134102,0.013561312923540042,temperature,isotonic
assist2017,question,classical,pfa,3,platt,0.015073976582006819,0.016322327752524998,temperature,isotonic
assist2017,question,classical,pfa,3,isotonic,0.010931558539849642,0.012468763524127666,temperature,isotonic
assist2017,question,classical,pfa,3,temperature,0.009446831506306522,0.013036223583972852,temperature,isotonic
assist2017,question,classical,pfa,4,none,0.011076841872391354,0.012985208192543406,isotonic,isotonic
assist2017,question,classical,pfa,4,platt,0.00984085565250829,0.012202331393434762,isotonic,isotonic
assist2017,question,classical,pfa,4,isotonic,0.0032506734512691474,0.0047464965366508455,isotonic,isotonic
assist2017,question,classical,pfa,4,temperature,0.010495487756238656,0.012533760033333584,isotonic,isotonic
assist2017,question,classical,pfa_recency,0,none,0.010183382171952745,0.011407378661620716,isotonic,isotonic
assist2017,question,classical,pfa_recency,0,platt,0.010722050068743817,0.011459156870781036,isotonic,isotonic
assist2017,question,classical,pfa_recency,0,isotonic,0.003381844216231654,0.007044351725841773,isotonic,isotonic
assist2017,question,classical,pfa_recency,0,temperature,0.010164526644491818,0.011468176192066927,isotonic,isotonic
assist2017,question,classical,pfa_recency,1,none,0.010317640417731309,0.010892185368565434,isotonic,isotonic
assist2017,question,classical,pfa_recency,1,platt,0.012468060204446609,0.01299151834761404,isotonic,isotonic
assist2017,question,classical,pfa_recency,1,isotonic,0.00402151750080814,0.004953517912173635,isotonic,isotonic
assist2017,question,classical,pfa_recency,1,temperature,0.01181735603059671,0.012856089578949991,isotonic,isotonic
assist2017,question,classical,pfa_recency,2,none,0.00928353805590644,0.010906875112955093,isotonic,isotonic
assist2017,question,classical,pfa_recency,2,platt,0.01160282364038161,0.012537335230621038,isotonic,isotonic
assist2017,question,classical,pfa_recency,2,isotonic,0.0046563078431081616,0.0059435934030442296,isotonic,isotonic
assist2017,question,classical,pfa_recency,2,temperature,0.010632008579431864,0.012450094880181577,isotonic,isotonic
assist2017,question,classical,pfa_recency,3,none,0.010664966390238501,0.012223191848207759,isotonic,isotonic
assist2017,question,classical,pfa_recency,3,platt,0.014231085667220054,0.014259971572755048,isotonic,isotonic
assist2017,question,classical,pfa_recency,3,isotonic,0.010225974661311187,0.011796217648751418,isotonic,isotonic
assist2017,question,classical,pfa_recency,3,temperature,0.010923811296358634,0.012385702157681597,isotonic,isotonic
assist2017,question,classical,pfa_recency,4,none,0.009588073236839623,0.011141301670421051,isotonic,isotonic
assist2017,question,classical,pfa_recency,4,platt,0.009250787513145176,0.0109399602241134,isotonic,isotonic
assist2017,question,classical,pfa_recency,4,isotonic,0.0026131227919506503,0.00393843087486833,isotonic,isotonic
assist2017,question,classical,pfa_recency,4,temperature,0.009484407725040203,0.010926271458301965,isotonic,isotonic
assist2017,question,classical,elorasch,0,none,0.027590754861414487,0.028824328729953073,isotonic,isotonic
assist2017,question,classical,elorasch,0,platt,0.007329230860861563,0.008607664133240937,isotonic,isotonic
assist2017,question,classical,elorasch,0,isotonic,0.005358053813014925,0.006936466894039496,isotonic,isotonic
assist2017,question,classical,elorasch,0,temperature,0.007581478631254572,0.008513277974595744,isotonic,isotonic
assist2017,question,classical,elorasch,1,none,0.026142078611739325,0.02739100853660024,isotonic,isotonic
assist2017,question,classical,elorasch,1,platt,0.0074907865202982656,0.009059108448878382,isotonic,isotonic
assist2017,question,classical,elorasch,1,isotonic,0.004412738823360688,0.005769272271351207,isotonic,isotonic
assist2017,question,classical,elorasch,1,temperature,0.006913528143596266,0.00876995271472618,isotonic,isotonic
assist2017,question,classical,elorasch,2,none,0.026107858569359182,0.02742832904076748,isotonic,isotonic
assist2017,question,classical,elorasch,2,platt,0.008016778944983859,0.009359390364598572,isotonic,isotonic
assist2017,question,classical,elorasch,2,isotonic,0.004848702680614524,0.00458660732023523,isotonic,isotonic
assist2017,question,classical,elorasch,2,temperature,0.007291572662385848,0.00914692329670097,isotonic,isotonic
assist2017,question,classical,elorasch,3,none,0.027326840422844632,0.028214573993785783,isotonic,isotonic
assist2017,question,classical,elorasch,3,platt,0.007532013573675611,0.009822999406115276,isotonic,isotonic
assist2017,question,classical,elorasch,3,isotonic,0.006149792937502245,0.007729282995720497,isotonic,isotonic
assist2017,question,classical,elorasch,3,temperature,0.007158040068548968,0.009565481227047264,isotonic,isotonic
assist2017,question,classical,elorasch,4,none,0.027361807377404346,0.028382447104796503,isotonic,isotonic
assist2017,question,classical,elorasch,4,platt,0.007445263284061291,0.009376581312781445,isotonic,isotonic
assist2017,question,classical,elorasch,4,isotonic,0.005097730103437645,0.006710238734646055,isotonic,isotonic
assist2017,question,classical,elorasch,4,temperature,0.0067417231779998,0.009262807559655702,isotonic,isotonic
bridge2algebra2006,concept,deep,dkt,0,none,0.006761580731020383,0.006149820316108645,platt,isotonic
bridge2algebra2006,concept,deep,dkt,0,platt,0.002860268612430167,0.0037280224827930066,platt,isotonic
bridge2algebra2006,concept,deep,dkt,0,isotonic,0.0031651615479449165,0.0033572353022404103,platt,isotonic
bridge2algebra2006,concept,deep,dkt,0,temperature,0.004094210088054179,0.005040516647748037,platt,isotonic
bridge2algebra2006,concept,deep,dkt,1,none,0.006635081625735952,0.006294370475589718,platt,platt
bridge2algebra2006,concept,deep,dkt,1,platt,0.001980628872831911,0.002661946040635707,platt,platt
bridge2algebra2006,concept,deep,dkt,1,isotonic,0.0030541403520872768,0.0031230033667498484,platt,platt
bridge2algebra2006,concept,deep,dkt,1,temperature,0.00469031426239876,0.005246087689951092,platt,platt
bridge2algebra2006,concept,deep,dkt,2,none,0.004558214192591886,0.004523764006423953,isotonic,isotonic
bridge2algebra2006,concept,deep,dkt,2,platt,0.003427622096419148,0.003910334474882384,isotonic,isotonic
bridge2algebra2006,concept,deep,dkt,2,isotonic,0.0033896325313692278,0.003504614427882561,isotonic,isotonic
bridge2algebra2006,concept,deep,dkt,2,temperature,0.005443699910446735,0.006144695862338982,isotonic,isotonic
bridge2algebra2006,concept,deep,dkt,3,none,0.006199228763091935,0.0066403117679181434,isotonic,isotonic
bridge2algebra2006,concept,deep,dkt,3,platt,0.004887789254337446,0.005568526652407146,isotonic,isotonic
bridge2algebra2006,concept,deep,dkt,3,isotonic,0.004780393710307197,0.004832000193473261,isotonic,isotonic
bridge2algebra2006,concept,deep,dkt,3,temperature,0.008373774195539743,0.009278030074442731,isotonic,isotonic
bridge2algebra2006,concept,deep,dkt,4,none,0.004964129909091338,0.005621768098187437,platt,isotonic
bridge2algebra2006,concept,deep,dkt,4,platt,0.002348876277049416,0.002652512779868359,platt,isotonic
bridge2algebra2006,concept,deep,dkt,4,isotonic,0.00236119813503418,0.002637158416398301,platt,isotonic
bridge2algebra2006,concept,deep,dkt,4,temperature,0.0060512613388799645,0.006629184266268776,platt,isotonic
bridge2algebra2006,concept,deep,sakt,0,none,0.014437186731399458,0.01450553575550394,isotonic,platt
bridge2algebra2006,concept,deep,sakt,0,platt,0.0023817289142325977,0.002666441271511726,isotonic,platt
bridge2algebra2006,concept,deep,sakt,0,isotonic,0.001953266337780984,0.0028854934181440847,isotonic,platt
bridge2algebra2006,concept,deep,sakt,0,temperature,0.010525763056133388,0.01091457091187479,isotonic,platt
bridge2algebra2006,concept,deep,sakt,1,none,0.012355029991690901,0.012322266886768761,isotonic,isotonic
bridge2algebra2006,concept,deep,sakt,1,platt,0.0026029911387067508,0.003142022382788475,isotonic,isotonic
bridge2algebra2006,concept,deep,sakt,1,isotonic,0.002335086040975407,0.002902114433945096,isotonic,isotonic
bridge2algebra2006,concept,deep,sakt,1,temperature,0.00884072566963171,0.009117351684948342,isotonic,isotonic
bridge2algebra2006,concept,deep,sakt,2,none,0.01393281647838285,0.014329665416523137,platt,platt
bridge2algebra2006,concept,deep,sakt,2,platt,0.00281540830498693,0.002355107375073527,platt,platt
bridge2algebra2006,concept,deep,sakt,2,isotonic,0.003399578863930093,0.0029533840371588193,platt,platt
bridge2algebra2006,concept,deep,sakt,2,temperature,0.012891157676232279,0.013037041757288502,platt,platt
bridge2algebra2006,concept,deep,sakt,3,none,0.01188629075368337,0.01203990894251929,platt,platt
bridge2algebra2006,concept,deep,sakt,3,platt,0.004167771023618963,0.004023300735890602,platt,platt
bridge2algebra2006,concept,deep,sakt,3,isotonic,0.004335474250869015,0.0041336754914534455,platt,platt
bridge2algebra2006,concept,deep,sakt,3,temperature,0.0081680192622814,0.00868779291075251,platt,platt
bridge2algebra2006,concept,deep,sakt,4,none,0.018230350742104457,0.017784550307356317,isotonic,isotonic
bridge2algebra2006,concept,deep,sakt,4,platt,0.0031170999206507877,0.00452880747083607,isotonic,isotonic
bridge2algebra2006,concept,deep,sakt,4,isotonic,0.0031149473794545987,0.002755261705026331,isotonic,isotonic
bridge2algebra2006,concept,deep,sakt,4,temperature,0.012810853606631886,0.013827426411342976,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,0,none,0.006051513949150985,0.005785620837501881,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,0,platt,0.0023099760999643255,0.0036560438588633414,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,0,isotonic,0.00219062982454538,0.0021774968254015137,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,0,temperature,0.0032459649552001673,0.004807032587435684,isotonic,isotonic
bridge2algebra2006,concept,deep,akt,1,none,0.006429393982417059,0.006646476721333188,isotonic,isotonic
