dataset,granularity,family,model,fold,method,axis,q_low,q_high,ece_low,ece_high,ece_overall,ratio_low_over_high,ratio_low_over_overall,delta_ece,ci_low,ci_high,p,equalized_ce,n_students_low,n_students_high,n_eval_rows,selected_on_outcome,family_key,p_holm,reject_holm,family_size
assist2017,question,classical,pfa,3,platt,ability_prefix5,0,3,0.024796921208067705,0.035921517250820933,0.015037207664453607,0.6903082916827799,1.649037624630605,-0.011124596042753229,-0.03103568429824097,0.008171767044593667,0.2625737426257374,0.020884309586367326,66,166,177118,False,question|ability_prefix5|platt|f3,1.0,False,52
assist2017,question,classical,pfa,3,isotonic,ability_prefix5,0,3,0.017673500909188622,0.035936831584110006,0.011004281294009509,0.4917935201889979,1.6060568097990817,-0.018263330674921384,-0.03799219182452679,0.0018524267103309478,0.073992600739926,0.024932550290100497,66,166,177118,False,question|ability_prefix5|isotonic|f3,1.0,False,52
assist2017,question,classical,pfa,3,temperature,ability_prefix5,0,3,0.029218586066658732,0.024743213172453076,0.0094275890324551,1.1808727453065047,3.0992638696990094,0.004475372894205656,-0.015609469717409171,0.022909246700443697,0.6607339266073393,0.01979099703420363,66,166,177118,False,question|ability_prefix5|temperature|f3,1.0,False,52
assist2017,question,classical,pfa,3,none,ability_prefix10,0,3,0.033604447206251234,0.047267147894587504,0.009993353183610963,0.7109472160493786,3.3626798321670766,-0.01366270068833627,-0.04109495584890968,0.01210534051782132,0.29617038296170384,0.03727379471097654,64,94,175411,False,question|ability_prefix10|none|f3,1.0,False,52
assist2017,question,classical,pfa,3,platt,ability_prefix10,0,3,0.026327476925902888,0.06033255100332415,0.015083700095544945,0.4363726792267133,1.7454256421923195,-0.03400507407742126,-0.06043628630487995,-0.008680392499971032,0.007799220077992201,0.045248850907779206,64,94,175411,False,question|ability_prefix10|platt|f3,0.30416958304169583,False,52
assist2017,question,classical,pfa,3,isotonic,ability_prefix10,0,3,0.018869905048266238,0.05999724723201597,0.01113603190408141,0.3145128471527074,1.6944909291567605,-0.041127342183749735,-0.06705008045148425,-0.014818346135874214,0.0015998400159984002,0.04886121532793456,64,94,175411,False,question|ability_prefix10|isotonic|f3,0.0655934406559344,False,52
assist2017,question,classical,pfa,3,temperature,ability_prefix10,0,3,0.032836906072388324,0.047937669026059934,0.009440360351882449,0.6849917140221709,3.478353034038632,-0.01510076295367161,-0.04248800234635139,0.010658839461440322,0.24797520247975202,0.038497308674177486,64,94,175411,False,question|ability_prefix10|temperature|f3,1.0,False,52
assist2017,question,classical,pfa,3,none,ability_all_rows,0,3,0.07669198715067906,0.13455884208726784,0.009993353183610963,0.569951301312036,7.674299681157415,-0.05786685493658879,-0.07284253492437164,-0.04445410362586212,0.00019998000199980003,0.12456548890365687,85,85,175411,True,question|ability_all_rows|none|f3,0.010398960103989602,True,52
assist2017,question,classical,pfa,3,platt,ability_all_rows,0,3,0.067882444463167,0.15010828964357323,0.015083700095544945,0.45222315585869005,4.500384125458479,-0.08222584518040622,-0.09739954623598483,-0.06854662723228075,0.00019998000199980003,0.1350245895480283,85,85,175411,True,question|ability_all_rows|platt|f3,0.010398960103989602,True,52
assist2017,question,classical,pfa,3,isotonic,ability_all_rows,0,3,0.061341191650585075,0.14787313089257717,0.01113603190408141,0.4148231073510342,5.5083527219514545,-0.0865319392419921,-0.10136539143799893,-0.07309800247175985,0.00019998000199980003,0.13673709898849576,85,85,175411,True,question|ability_all_rows|isotonic|f3,0.010398960103989602,True,52
assist2017,question,classical,pfa,3,temperature,ability_all_rows,0,3,0.07573645275064558,0.13510182919686464,0.009440360351882449,0.5605879150628349,8.022623070266953,-0.05936537644621906,-0.07430166252752776,-0.045914740510177354,0.00019998000199980003,0.1256614688449822,85,85,175411,True,question|ability_all_rows|temperature|f3,0.010398960103989602,True,52
assist2017,question,classical,pfa,3,none,ability_prefix20,0,3,0.04145425576951595,0.03736563306195689,0.010069072555798256,1.1094220108830917,4.116988485264673,0.00408862270755906,-0.020977053768411233,0.02624227712999059,0.791920807919208,0.03138518321371769,76,110,172011,False,question|ability_prefix20|none|f3,1.0,False,52
assist2017,question,classical,pfa,3,platt,ability_prefix20,0,3,0.033028257820516195,0.0500369835561469,0.01502217961964723,0.6600769165762145,2.198632865321298,-0.017008725735630705,-0.041481916545560334,0.0051082360547624805,0.128987101289871,0.03501480393649967,76,110,172011,False,question|ability_prefix20|platt|f3,1.0,False,52
assist2017,question,classical,pfa,3,isotonic,ability_prefix20,0,3,0.02554769813060332,0.04980617920367328,0.011193126455899451,0.5129423404700584,2.282445233801334,-0.024258481073069958,-0.0483540141402143,-0.0009239212538935289,0.039996000399960006,0.038613052747773824,76,110,172011,False,question|ability_prefix20|isotonic|f3,1.0,False,52
assist2017,question,classical,pfa,3,temperature,ability_prefix20,0,3,0.04060380218607692,0.03805705957849527,0.009502122043118176,1.0669190587971942,4.273129938957567,0.0025467426075816493,-0.022517401431967347,0.024725673114783644,0.8891110888911109,0.03110168014295874,76,110,172011,False,question|ability_prefix20|temperature|f3,1.0,False,52
assist2017,question,classical,pfa,3,none,history,0,3,0.048244405518350825,0.038569967363698845,0.009993353183610963,1.2508282691407546,4.827649401751491,0.00967443815465198,-0.016211325209728074,0.036916140568775076,0.46015398460153983,0.03825105233473986,85,85,175411,False,question|history|none|f3,1.0,False,52
assist2017,question,classical,pfa,3,platt,history,0,3,0.06053694741020234,0.031572577277897355,0.015083700095544945,1.917390109694394,4.013401687035813,0.028964370132304983,0.003432366985604098,0.05623497416310099,0.0301969803019698,0.04545324731465739,85,85,175411,False,question|history|platt|f3,0.7247275272472753,False,52
assist2017,question,classical,pfa,3,isotonic,history,0,3,0.06308516442207476,0.023540319561185026,0.01113603190408141,2.6798771468716223,5.664959023595626,0.03954484486088974,0.013239222458836148,0.06645832399731608,0.003999600039996,0.05194913251799335,85,85,175411,False,question|history|isotonic|f3,0.11778822117788221,False,52
assist2017,question,classical,pfa,3,temperature,history,0,3,0.049011731446012716,0.037745681852623,0.009440360351882449,1.2984725415049514,5.19172252108359,0.011266049593389713,-0.01460374805402847,0.03842195253590729,0.38996100389961,0.03957137109413027,85,85,175411,False,question|history|temperature|f3,1.0,False,52
assist2017,question,classical,pfa,3,none,rt,0,3,0.05591772222753963,0.11397153184020789,0.009993353183610963,0.49062885551049934,5.595491443176885,-0.05805380961266826,-0.08436220033448995,-0.032416129096170636,0.00019998000199980003,0.10397817865659692,86,84,175411,False,question|rt|none|f3,0.007999200079992,True,40
assist2017,question,classical,pfa,3,platt,rt,0,3,0.04604841021891452,0.12823914064576658,0.015083700095544945,0.35908233622770047,3.052859041695955,-0.08219073042685206,-0.10850426748434669,-0.05574289704930957,0.00019998000199980003,0.11315544055022164,86,84,175411,False,question|rt|platt|f3,0.007999200079992,True,40
assist2017,question,classical,pfa,3,isotonic,rt,0,3,0.04097360294008141,0.12798384516280187,0.01113603190408141,0.32014667857463525,3.679371906708025,-0.08701024222272045,-0.11278354340662056,-0.06109182154182624,0.00019998000199980003,0.11684781325872046,86,84,175411,False,question|rt|isotonic|f3,0.007999200079992,True,40
assist2017,question,classical,pfa,3,temperature,rt,0,3,0.05506537589510554,0.11455989545043663,0.009440360351882449,0.48066887350581694,5.832973937708348,-0.05949451955533109,-0.08578941500246133,-0.03393909942991826,0.00019998000199980003,0.10511953509855418,86,84,175411,False,question|rt|temperature|f3,0.007999200079992,True,40
assist2017,question,classical,pfa_recency,3,none,ability_prefix5,0,3,0.027642859926088573,0.02195646148813724,0.010283214998093301,1.2589851939951078,2.688153455044368,0.005686398437951334,-0.012001975895890096,0.021353910512049663,0.5203479652034797,0.01735964492799527,66,166,177118,False,question|ability_prefix5|none|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,platt,ability_prefix5,0,3,0.022769423120473312,0.03282639985001509,0.01409080445895382,0.6936314437314954,1.6159065429372825,-0.01005697672954178,-0.02787442801361106,0.007356692098018268,0.263973602639736,0.018735595391061274,66,166,177118,False,question|ability_prefix5|platt|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,isotonic,ability_prefix5,0,3,0.015551143537582749,0.03258776822729818,0.010439463764759672,0.4772079950094845,1.4896496494464104,-0.017036624689715434,-0.03431875706620994,0.0014411623503707235,0.0705929407059294,0.02214830446253851,66,166,177118,False,question|ability_prefix5|isotonic|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,temperature,ability_prefix5,0,3,0.027896317558625452,0.021737351681565605,0.010542497023973982,1.2833356136149265,2.646082564233911,0.006158965877059847,-0.011559896554664885,0.021538691711578684,0.48895110488951105,0.017353820534651468,66,166,177118,False,question|ability_prefix5|temperature|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,none,ability_prefix10,0,3,0.030648976733394544,0.0422998241594853,0.01013609568064999,0.7245651097233184,3.023745799075679,-0.011650847426090755,-0.03552259454997554,0.011620711325400155,0.3271672832716728,0.03216372847883531,64,94,175411,False,question|ability_prefix10|none|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,platt,ability_prefix10,0,3,0.024366929818291052,0.05494912167526814,0.014046718086959613,0.4434453013151306,1.7347062614513702,-0.030582191856977085,-0.05464761156060318,-0.007883107268553478,0.007799220077992201,0.040902403588308524,64,94,175411,False,question|ability_prefix10|platt|f3,0.30416958304169583,False,52
assist2017,question,classical,pfa_recency,3,isotonic,ability_prefix10,0,3,0.017053200994758985,0.054203133044907606,0.010436251859975345,0.3146165182117851,1.634035017893797,-0.03714993205014862,-0.05894147187639807,-0.01301947882887999,0.0015998400159984002,0.04376688118493226,64,94,175411,False,question|ability_prefix10|isotonic|f3,0.0655934406559344,False,52
assist2017,question,classical,pfa_recency,3,temperature,ability_prefix10,0,3,0.03077525108011759,0.042109125380165445,0.010395502981159693,0.7308451743482086,2.960438868219572,-0.011333874300047855,-0.035178327850057985,0.011989174302070039,0.3451654834516548,0.031713622399005756,64,94,175411,False,question|ability_prefix10|temperature|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,none,ability_all_rows,0,3,0.06926451751380734,0.12073392477921678,0.01013609568064999,0.5736955676747003,6.833451429038371,-0.05146940726540944,-0.06515025967170585,-0.03923057886659193,0.00019998000199980003,0.11059782909856679,85,85,175411,True,question|ability_all_rows|none|f3,0.010398960103989602,True,52
assist2017,question,classical,pfa_recency,3,platt,ability_all_rows,0,3,0.06167319376890597,0.1367670614945665,0.014046718086959613,0.4509360155504703,4.3905767444824555,-0.07509386772566053,-0.08910274795054483,-0.06258387516626486,0.00019998000199980003,0.12272034340760687,85,85,175411,True,question|ability_all_rows|platt|f3,0.010398960103989602,True,52
assist2017,question,classical,pfa_recency,3,isotonic,ability_all_rows,0,3,0.055394358408211435,0.133366926723879,0.010436251859975345,0.4153530396850122,5.307878647568621,-0.07797256831566757,-0.09121207226399428,-0.06565515782000882,0.00019998000199980003,0.12293067486390366,85,85,175411,True,question|ability_all_rows|isotonic|f3,0.010398960103989602,True,52
assist2017,question,classical,pfa_recency,3,temperature,ability_all_rows,0,3,0.06957015028836196,0.1205974120054634,0.010395502981159693,0.5768792972539928,6.692331329657405,-0.05102726171710144,-0.06474225557291947,-0.03876661688519562,0.00019998000199980003,0.1102019090243037,85,85,175411,True,question|ability_all_rows|temperature|f3,0.010398960103989602,True,52
assist2017,question,classical,pfa_recency,3,none,ability_prefix20,0,3,0.037202628909776346,0.0338782503510134,0.010063618957890905,1.0981272209845248,3.696744587155268,0.0033243785587629485,-0.018580547150365553,0.023390998958466885,0.7849215078492151,0.02713900995188544,76,110,172011,False,question|ability_prefix20|none|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,platt,ability_prefix20,0,3,0.02903974191310122,0.04573323289075903,0.014081709066835476,0.6349811740286803,2.06223135098666,-0.016693490977657807,-0.0387936661410088,0.004043874503781349,0.11018898110188981,0.031651523823923555,76,110,172011,False,question|ability_prefix20|platt|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,isotonic,ability_prefix20,0,3,0.022671790149089113,0.04524245593954947,0.010508441196247269,0.5011175825508222,2.157483657727044,-0.022570665790460354,-0.044420153633788824,-0.001540380512304161,0.035996400359964,0.0347340147433022,76,110,172011,False,question|ability_prefix20|isotonic|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,temperature,ability_prefix20,0,3,0.037525235980646575,0.0336982780890123,0.010318881365236725,1.113565384009401,3.6365604615889207,0.0038269578916342722,-0.018154662322877005,0.023863070285190118,0.7557244275572442,0.02720635461540985,76,110,172011,False,question|ability_prefix20|temperature|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,none,history,0,3,0.043009841968057655,0.03446124551622145,0.01013609568064999,1.2480640593159131,4.243235593184495,0.008548596451836206,-0.015263757596504581,0.033600001943231234,0.48355164483551644,0.03287374628740766,85,85,175411,False,question|history|none|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,platt,history,0,3,0.055316746780676274,0.027416655522353336,0.014046718086959613,2.0176329215492914,3.9380548850076256,0.027900091258322938,0.0038422650262640995,0.05274062445737234,0.0245975402459754,0.04127002869371666,85,85,175411,False,question|history|platt|f3,0.6149385061493851,False,52
assist2017,question,classical,pfa_recency,3,isotonic,history,0,3,0.05691408145652463,0.02098326722336014,0.010436251859975345,2.712355556963199,5.453498269316307,0.03593081423316449,0.011709519690800781,0.060481277050345984,0.0037996200379962005,0.04647782959654928,85,85,175411,False,question|history|isotonic|f3,0.11778822117788221,False,52
assist2017,question,classical,pfa_recency,3,temperature,history,0,3,0.04280604169038293,0.034726565484952863,0.010395502981159693,1.232659812238873,4.117746083855926,0.008079476205430064,-0.015837351411433845,0.033174097312450475,0.5031496850314968,0.03241053870922324,85,85,175411,False,question|history|temperature|f3,1.0,False,52
assist2017,question,classical,pfa_recency,3,none,rt,0,3,0.049833771440553815,0.10361418077099328,0.01013609568064999,0.4809551266992669,4.916466163168475,-0.05378040933043947,-0.0772402672698659,-0.0305864276119428,0.00019998000199980003,0.09347808509034329,86,84,175411,False,question|rt|none|f3,0.007999200079992,True,40
assist2017,question,classical,pfa_recency,3,platt,rt,0,3,0.0413113104999592,0.11741129522614667,0.014046718086959613,0.35185124583106947,2.940993778348189,-0.07609998472618747,-0.10025877520151266,-0.051909346011799286,0.00019998000199980003,0.10336457713918706,86,84,175411,False,question|rt|platt|f3,0.007999200079992,True,40
assist2017,question,classical,pfa_recency,3,isotonic,rt,0,3,0.03660743669981564,0.11586756344143244,0.010436251859975345,0.3159420601635383,3.507718785535531,-0.0792601267416168,-0.10237361452501101,-0.056034547823869275,0.00019998000199980003,0.10543131158145709,86,84,175411,False,question|rt|isotonic|f3,0.007999200079992,True,40
assist2017,question,classical,pfa_recency,3,temperature,rt,0,3,0.050084382031293354,0.10344501465285567,0.010395502981159693,0.48416428959257474,4.8178892471161685,-0.05336063262156232,-0.07687978401942983,-0.030153932551336953,0.00019998000199980003,0.09304951167169598,86,84,175411,False,question|rt|temperature|f3,0.007999200079992,True,40
assist2017,question,classical,elorasch,3,none,ability_prefix5,0,3,0.025350931872971483,0.02759126518724953,0.026860172269853797,0.9188028059215876,0.9438112167815025,-0.002240333314278045,-0.009949370020813688,0.008482113612325525,0.8825117488251175,0.0015092403968823137,66,166,177118,False,question|ability_prefix5|none|f3,1.0,False,52
assist2017,question,classical,elorasch,3,platt,ability_prefix5,0,3,0.009024107907866164,0.009220775854238916,0.007930543781247343,0.9786712149301037,1.1378927040545033,-0.00019666794637275206,-0.008450993329635795,0.008771291268209896,0.946905309469053,0.001984347315698778,66,166,177118,False,question|ability_prefix5|platt|f3,1.0,False,52
assist2017,question,classical,elorasch,3,isotonic,ability_prefix5,0,3,0.01230490722797549,0.007449468900493277,0.006635448296603306,1.6517831529118407,1.854419879102123,0.0048554383274822125,-0.005361092003056451,0.013879095394906484,0.39636036396360363,0.005669458931372184,66,166,177118,False,question|ability_prefix5|isotonic|f3,1.0,False,52
assist2017,question,classical,elorasch,3,temperature,ability_prefix5,0,3,0.007882013221665207,0.009465236025078136,0.00701556862257938,0.8327328764736367,1.123503117950725,-0.0015832228034129286,-0.0086094326950604,0.00809347465894976,0.8673132686731326,0.0024496674024987557,66,166,177118,False,question|ability_prefix5|temperature|f3,1.0,False,52
assist2017,question,classical,elorasch,3,none,ability_prefix10,0,3,0.020996744366452307,0.026968260312661755,0.026409381715570633,0.7785724449045834,0.7950486911275509,-0.005971515946209448,-0.017011602675442657,0.008093949961988622,0.49795020497950204,0.005412637349118326,64,94,175411,False,question|ability_prefix10|none|f3,1.0,False,52
assist2017,question,classical,elorasch,3,platt,ability_prefix10,0,3,0.010905304223777435,0.012130941672768413,0.007878831237368128,0.89896600923057,1.384127149729416,-0.001225637448990978,-0.01260492164211271,0.010448316749720486,0.817918208179182,0.004252110435400285,64,94,175411,False,question|ability_prefix10|platt|f3,1.0,False,52
assist2017,question,classical,elorasch,3,isotonic,ability_prefix10,0,3,0.013483373105876153,0.0037781266643249875,0.00720112008671427,3.568798588250915,1.87239942446625,0.009705246441551166,-0.007805559463598188,0.01581654784896837,0.43995600439956006,0.006282253019161883,64,94,175411,False,question|ability_prefix10|isotonic|f3,1.0,False,52
assist2017,question,classical,elorasch,3,temperature,ability_prefix10,0,3,0.010265297594599432,0.011602469987059865,0.0069252018266134484,0.8847510578392558,1.4823102418690592,-0.0013371723924604333,-0.012870947209542698,0.010164051909246317,0.7949205079492051,0.004677268160446417,64,94,175411,False,question|ability_prefix10|temperature|f3,1.0,False,52
assist2017,question,classical,elorasch,3,none,ability_all_rows,0,3,0.05532910423315957,0.05230262718333203,0.026409381715570633,1.0578647233000187,2.0950548872766013,0.0030264770498275445,-0.010604779675639704,0.016205489228740287,0.6843315668433156,0.02891972251758894,85,85,175411,True,question|ability_all_rows|none|f3,1.0,False,52
assist2017,question,classical,elorasch,3,platt,ability_all_rows,0,3,0.029973615353378544,0.05560517639120949,0.007878831237368128,0.5390436160565262,3.80432255119492,-0.025631561037830944,-0.039412222006537975,-0.01196683974155568,0.00039996000399960006,0.04772634515384136,85,85,175411,True,question|ability_all_rows|platt|f3,0.010398960103989602,True,52
assist2017,question,classical,elorasch,3,isotonic,ability_all_rows,0,3,0.02826731105274716,0.05249612412454977,0.00720112008671427,0.5384647252372671,3.9254047581985234,-0.02422881307180261,-0.0380770159150613,-0.010995983551948887,0.0005999400059994001,0.0452950040378355,85,85,175411,True,question|ability_all_rows|isotonic|f3,0.012598740125987402,True,52
assist2017,question,classical,elorasch,3,temperature,ability_all_rows,0,3,0.030609552320855535,0.05257845280648221,0.0069252018266134484,0.5821691336851545,4.420023139718972,-0.021968900485626677,-0.035878016189119954,-0.008221730082114818,0.0037996200379962005,0.04565325097986876,85,85,175411,True,question|ability_all_rows|temperature|f3,0.06839316068393161,False,52
assist2017,question,classical,elorasch,3,none,ability_prefix20,0,3,0.023651740390162105,0.028432817685265697,0.025791030417906875,0.8318465180613732,0.9170529446446836,-0.0047810772951035925,-0.016503725191450276,0.0064648853701787835,0.38676132386761325,0.004027059424022372,76,110,172011,False,question|ability_prefix20|none|f3,1.0,False,52
assist2017,question,classical,elorasch,3,platt,ability_prefix20,0,3,0.010409132035696959,0.012841345361040212,0.007898769437521463,0.8105951318214346,1.3178169230070875,-0.002432213325343253,-0.01251548351736324,0.008118839571346162,0.696930306969303,0.007745198680111771,76,110,172011,False,question|ability_prefix20|platt|f3,1.0,False,52
assist2017,question,classical,elorasch,3,isotonic,ability_prefix20,0,3,0.009619941399719785,0.007881704387940761,0.007868623526103312,1.2205407518757716,1.2225697884524103,0.001738237011779024,-0.012386086272866458,0.011300991658317903,0.8993100689931007,0.009750750539368178,76,110,172011,False,question|ability_prefix20|isotonic|f3,1.0,False,52
assist2017,question,classical,elorasch,3,temperature,ability_prefix20,0,3,0.010365018366573114,0.01235734719528058,0.006945898416176736,0.838773743488541,1.4922502094809473,-0.0019923288287074653,-0.01374991407114574,0.007726674628907029,0.6617338266173383,0.007659716804218453,76,110,172011,False,question|ability_prefix20|temperature|f3,1.0,False,52
assist2017,question,classical,elorasch,3,none,history,0,3,0.021948827233124926,0.0329625056463015,0.026409381715570633,0.6658725361670936,0.8310996247285933,-0.011013678413176575,-0.020619688987991398,0.004805605410109325,0.20517948205179481,0.006553123930730868,85,85,175411,False,question|history|none|f3,1.0,False,52
assist2017,question,classical,elorasch,3,platt,history,0,3,0.022718568954569435,0.00982026616461853,0.007878831237368128,2.3134371893525905,2.88349480654169,0.012898302789950905,0.000793771752204174,0.027625240802232835,0.0387961203879612,0.014839737717201307,85,85,175411,False,question|history|platt|f3,0.8535146485351465,False,52
assist2017,question,classical,elorasch,3,isotonic,history,0,3,0.024068462099442058,0.007386766375248822,0.00720112008671427,3.2583218253780655,3.34232200124634,0.016681695724193236,0.0029319128585268703,0.02961227351333039,0.018998100189981004,0.016867342012727788,85,85,175411,False,question|history|isotonic|f3,0.45595440455954406,False,52
assist2017,question,classical,elorasch,3,temperature,history,0,3,0.020779870104604498,0.010712429432368279,0.0069252018266134484,1.9397906175994788,3.000615812343225,0.010067440672236218,-0.0011214580197482045,0.025101863806395293,0.07699230076992301,0.013854668277991049,85,85,175411,False,question|history|temperature|f3,1.0,False,52
assist2017,question,classical,elorasch,3,none,rt,0,3,0.042725948504906325,0.04487128533343093,0.026409381715570633,0.9521890934796502,1.6178322145162396,-0.0021453368285246077,-0.02135095140701313,0.013652305519371272,0.6647335266473353,0.0184619036178603,86,84,175411,False,question|rt|none|f3,1.0,False,40
assist2017,question,classical,elorasch,3,platt,rt,0,3,0.018554732634372587,0.0513129987810751,0.007878831237368128,0.361599069926426,2.3550107973337773,-0.03275826614670251,-0.04996053821736802,-0.015801084026406422,0.00019998000199980003,0.04343416754370697,86,84,175411,False,question|rt|platt|f3,0.007999200079992,True,40
assist2017,question,classical,elorasch,3,isotonic,rt,0,3,0.016253061310884272,0.04795904109808363,0.00720112008671427,0.3388946263050643,2.2570185075611238,-0.031705979787199357,-0.048292603104337375,-0.016357702060066516,0.00039996000399960006,0.04075792101136936,86,84,175411,False,question|rt|isotonic|f3,0.013998600139986002,True,40
assist2017,question,classical,elorasch,3,temperature,rt,0,3,0.019188567577912815,0.04867836581703974,0.0069252018266134484,0.394190874238344,2.770831530739138,-0.029489798239126928,-0.04654613379215817,-0.012754413409923095,0.0015998400159984002,0.04175316399042629,86,84,175411,False,question|rt|temperature|f3,0.05919408059194081,False,40
assist2017,concept,deep,dkt,4,none,ability_prefix5,0,3,0.032997350963858536,0.014761159526297194,0.022957876790235584,2.235417272272773,1.4372997671062042,0.01823619143756134,0.008566336514746822,0.02766567565418856,0.0005999400059994001,0.010039474173622952,54,184,176062,False,concept|ability_prefix5|none|f4,0.014998500149985002,True,28
assist2017,concept,deep,dkt,4,platt,ability_prefix5,0,3,0.01575169683785593,0.008180145652364692,0.004324072207497794,1.9256010231679037,3.6427922758882296,0.007571551185491238,-0.0021167220678916716,0.017766505712673065,0.1341865813418658,0.011427624630358135,54,184,176062,False,concept|ability_prefix5|platt|f4,1.0,False,28
assist2017,concept,deep,dkt,4,isotonic,ability_prefix5,0,3,0.016119222345186122,0.007116606993066539,0.005580140767575452,2.2650151063407766,2.888676651107111,0.009002615352119582,-0.0005023756716896573,0.01820025293945415,0.0673932606739326,0.01053908157761067,54,184,176062,False,concept|ability_prefix5|isotonic|f4,1.0,False,28
assist2017,concept,deep,dkt,4,temperature,ability_prefix5,0,3,0.035989614443683614,0.016994470011902026,0.025289866994558867,2.1177250257571076,1.4230843701719271,0.018995144431781588,0.00872857096114932,0.030037797064819686,0.0005999400059994001,0.010699747449124747,54,184,176062,False,concept|ability_prefix5|temperature|f4,0.015598440155984402,True,28
assist2017,concept,deep,dkt,4,none,ability_prefix10,0,3,0.030321528272590156,0.013195231955267724,0.022866264129245424,2.297915517922015,1.3260376990839364,0.01712629631732243,0.006608329950880387,0.028336529553078076,0.0005999400059994001,0.013929019233849496,54,105,174356,False,concept|ability_prefix10|none|f4,0.014998500149985002,True,28
assist2017,concept,deep,dkt,4,platt,ability_prefix10,0,3,0.012482514127676097,0.012693860464800779,0.004278632251619011,0.983350507301484,2.9174075717661365,-0.00021134633712468175,-0.010056338959060614,0.012668541567860155,0.9563043695630437,0.016325894059185456,54,105,174356,False,concept|ability_prefix10|platt|f4,1.0,False,28
assist2017,concept,deep,dkt,4,isotonic,ability_prefix10,0,3,0.013010650251267578,0.01315002814121824,0.0055740972095416124,0.9894009435984561,2.334126902020339,-0.00013937788995066133,-0.010539518743726483,0.012518663334179832,0.9779022097790221,0.01488598831362643,54,105,174356,False,concept|ability_prefix10|isotonic|f4,1.0,False,28
assist2017,concept,deep,dkt,4,temperature,ability_prefix10,0,3,0.03341089353901585,0.013154411975073306,0.02521276673382219,2.539900194879647,1.3251577620077732,0.020256481563942545,0.007858978094466338,0.03261474162715434,0.00039996000399960006,0.014814927937315373,54,105,174356,False,concept|ability_prefix10|temperature|f4,0.010398960103989602,True,28
assist2017,concept,deep,dkt,4,none,ability_all_rows,0,3,0.05390571373618839,0.028103382917751402,0.022866264129245424,1.9181218821218506,2.3574342284992773,0.025802330818436987,0.018002670092916347,0.031388555857035975,0.00019998000199980003,0.031039449606942965,85,85,174356,True,concept|ability_all_rows|none|f4,0.005599440055994401,True,28
assist2017,concept,deep,dkt,4,platt,ability_all_rows,0,3,0.0411684036929718,0.05414857785504382,0.004278632251619011,0.760285963616255,9.621860742388854,-0.01298017416207202,-0.021771688015513192,-0.00472644985220962,0.0017998200179982,0.04986994560342481,85,85,174356,True,concept|ability_all_rows|platt|f4,0.0287971202879712,True,28
assist2017,concept,deep,dkt,4,isotonic,ability_all_rows,0,3,0.04092268870302413,0.05492230780624521,0.0055740972095416124,0.7451014048315503,7.341581455194862,-0.013999619103221082,-0.02301320185366477,-0.005756998878332786,0.0011998800119988001,0.0493482105967036,85,85,174356,True,concept|ability_all_rows|isotonic|f4,0.019198080191980802,True,28
assist2017,concept,deep,dkt,4,temperature,ability_all_rows,0,3,0.05839562808918853,0.024965036363172224,0.02521276673382219,2.339096456327708,2.3161134478292893,0.033430591726016305,0.024480948184771548,0.03841693299059815,0.00019998000199980003,0.03318286135536634,85,85,174356,True,concept|ability_all_rows|temperature|f4,0.005599440055994401,True,28
assist2017,concept,deep,dkt,4,none,ability_prefix20,0,3,0.03678978510243806,0.011235488941468285,0.02285735584028567,3.2744267111200833,1.6095381005355283,0.025554296160969776,0.012558366819078315,0.031001010432726434,0.00039996000399960006,0.013932429262152393,72,86,170956,False,concept|ability_prefix20|none|f4,0.009199080091990802,True,28
assist2017,concept,deep,dkt,4,platt,ability_prefix20,0,3,0.02063490739858807,0.014597204249888925,0.004363518165349796,1.4136205156371013,4.728961039385039,0.006037703148699145,-0.00784808155701759,0.015504620056303714,0.48635136486351366,0.016271389233238273,72,86,170956,False,concept|ability_prefix20|platt|f4,1.0,False,28
assist2017,concept,deep,dkt,4,isotonic,ability_prefix20,0,3,0.020472738205077504,0.015096171918509853,0.00569024722322855,1.356154283058693,3.5978644515662395,0.005376566286567651,-0.00828558316958599,0.015769337198698972,0.5095490450954905,0.014782490981848955,72,86,170956,False,concept|ability_prefix20|isotonic|f4,1.0,False,28
assist2017,concept,deep,dkt,4,temperature,ability_prefix20,0,3,0.04013195717860696,0.010639708951618428,0.025261414335648425,3.771903664009757,1.5886662815222308,0.02949224822698853,0.01621466181147086,0.0365535144838286,0.00039996000399960006,0.014870542842958533,72,86,170956,False,concept|ability_prefix20|temperature|f4,0.010398960103989602,True,28
assist2017,concept,deep,dkt,4,none,history,0,3,0.018197893885348645,0.03420410625737532,0.022866264129245424,0.5320382806793758,0.7958402729230245,-0.016006212372026676,-0.023939759901351627,-0.002538508623134729,0.015198480151984802,0.011337842128129896,85,85,174356,False,concept|history|none|f4,0.28877112288771123,False,28
