dataset,granularity,family,model,fold,contrast,method_a,method_b,ece_a,ece_b,delta_ece,ci_low,ci_high,p,n_students,n_test,family_key,p_holm,reject_holm,family_size
assist2015,question,classical,pfa,0,iso_vs_none,isotonic,none,0.0051703422371063654,0.007309787155021244,-0.0021394449179148785,-0.006277708475386619,0.0012675764224694649,0.24497550244975502,3818,138458,question|f0|iso_vs_none,1.0,False,52
assist2015,question,classical,pfa,0,best_vs_runnerup,isotonic,none,0.0051703422371063654,0.007309787155021244,-0.0021394449179148785,-0.006277708475386619,0.0012675764224694649,0.24497550244975502,3818,138458,question|f0|best_vs_runnerup,1.0,False,52
assist2015,question,classical,pfa,1,iso_vs_none,isotonic,none,0.007297196968852417,0.006858981539620096,0.00043821542923232117,-0.004826074304983453,0.004010009017051114,0.926907309269073,3818,138458,question|f1|iso_vs_none,1.0,False,52
assist2015,question,classical,pfa,1,best_vs_runnerup,none,temperature,0.006858981539620096,0.007090946036316816,-0.00023196449669671965,-0.0032761209039585265,0.0023830132803859343,0.8503149685031497,3818,138458,question|f1|best_vs_runnerup,1.0,False,52
assist2015,question,classical,pfa,2,iso_vs_none,isotonic,none,0.006248860019008056,0.00763645469487482,-0.0013875946758667643,-0.005734413454560345,0.0021482146676479815,0.46015398460153983,3818,138458,question|f2|iso_vs_none,1.0,False,52
assist2015,question,classical,pfa,2,best_vs_runnerup,isotonic,none,0.006248860019008056,0.00763645469487482,-0.0013875946758667643,-0.005734413454560345,0.0021482146676479815,0.46015398460153983,3818,138458,question|f2|best_vs_runnerup,1.0,False,52
assist2015,question,classical,pfa,3,iso_vs_none,isotonic,none,0.001162140250450545,0.007842276872282646,-0.006680136621832101,-0.00796625537337277,-0.0015556893473897275,0.003999600039996,3818,138458,question|f3|iso_vs_none,0.09599040095990401,False,52
assist2015,question,classical,pfa,3,best_vs_runnerup,isotonic,none,0.001162140250450545,0.007842276872282646,-0.006680136621832101,-0.00796625537337277,-0.0015556893473897275,0.003999600039996,3818,138458,question|f3|best_vs_runnerup,0.17598240175982402,False,52
assist2015,question,classical,pfa,4,iso_vs_none,isotonic,none,0.005069031500565033,0.00672671491883569,-0.001657683418270657,-0.006427178397728643,0.0019792792492187993,0.38196180381961803,3818,138458,question|f4|iso_vs_none,1.0,False,52
assist2015,question,classical,pfa,4,best_vs_runnerup,isotonic,none,0.005069031500565033,0.00672671491883569,-0.001657683418270657,-0.006427178397728643,0.0019792792492187993,0.38196180381961803,3818,138458,question|f4|best_vs_runnerup,1.0,False,52
assist2015,question,classical,pfa_recency,0,iso_vs_none,isotonic,none,0.005358144709871532,0.004740188721735252,0.0006179559881362802,-0.003193775596358088,0.0034108424942510015,0.6959304069593041,3818,138458,question|f0|iso_vs_none,1.0,False,52
assist2015,question,classical,pfa_recency,0,best_vs_runnerup,none,temperature,0.004740188721735252,0.0047409377175846095,-7.489958493579058e-07,-1.8759526570048813e-05,2.7464858311739594e-05,0.8775122487751225,3818,138458,question|f0|best_vs_runnerup,1.0,False,52
assist2015,question,classical,pfa_recency,1,iso_vs_none,isotonic,none,0.005849521459356602,0.004316367463321091,0.0015331539960355108,-0.0020580496818269653,0.004123355461681789,0.41535846415358463,3818,138458,question|f1|iso_vs_none,1.0,False,52
assist2015,question,classical,pfa_recency,1,best_vs_runnerup,none,temperature,0.004316367463321091,0.0053200485527106125,-0.0010036810893895211,-0.0029009375384830027,0.0009466038340265672,0.29157084291570845,3818,138458,question|f1|best_vs_runnerup,1.0,False,52
assist2015,question,classical,pfa_recency,2,iso_vs_none,isotonic,none,0.0052476748569076715,0.004660818578852313,0.0005868562780553584,-0.0018423153978691436,0.0030363168349586585,0.5831416858314169,3818,138458,question|f2|iso_vs_none,1.0,False,52
assist2015,question,classical,pfa_recency,2,best_vs_runnerup,none,isotonic,0.004660818578852313,0.0052476748569076715,-0.0005868562780553584,-0.0030363168349586585,0.0018423153978691434,0.5831416858314169,3818,138458,question|f2|best_vs_runnerup,1.0,False,52
assist2015,question,classical,pfa_recency,3,iso_vs_none,isotonic,none,0.0021606652330144844,0.005196437248591495,-0.003035772015577011,-0.004146963133365774,0.000811149111743983,0.1511848815118488,3818,138458,question|f3|iso_vs_none,1.0,False,52
assist2015,question,classical,pfa_recency,3,best_vs_runnerup,isotonic,none,0.0021606652330144844,0.005196437248591495,-0.003035772015577011,-0.004146963133365774,0.000811149111743983,0.1511848815118488,3818,138458,question|f3|best_vs_runnerup,1.0,False,52
assist2015,question,classical,pfa_recency,4,iso_vs_none,isotonic,none,0.005374657496089437,0.005261441786205747,0.00011321570988368987,-0.004870173738483412,0.004271571610564961,0.9925007499250075,3818,138458,question|f4|iso_vs_none,1.0,False,52
assist2015,question,classical,pfa_recency,4,best_vs_runnerup,none,isotonic,0.005261441786205747,0.005374657496089437,-0.00011321570988368987,-0.004271571610564962,0.004870173738483411,0.9925007499250075,3818,138458,question|f4|best_vs_runnerup,1.0,False,52
assist2015,question,classical,elorasch,0,iso_vs_none,isotonic,none,0.003795904328289995,0.06305449333564783,-0.05925858900735784,-0.06350104066577206,-0.053772688258306944,0.00019998000199980003,3818,138458,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2015,question,classical,elorasch,0,best_vs_runnerup,isotonic,platt,0.003795904328289995,0.012418992510292305,-0.00862308818200231,-0.01017403564536251,-0.005123030497274874,0.00019998000199980003,3818,138458,question|f0|best_vs_runnerup,0.010398960103989602,True,52
assist2015,question,classical,elorasch,1,iso_vs_none,isotonic,none,0.004561310806951563,0.06344576501934347,-0.05888445421239191,-0.06359380195672523,-0.053465573575959977,0.00019998000199980003,3818,138458,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2015,question,classical,elorasch,1,best_vs_runnerup,isotonic,platt,0.004561310806951563,0.011213232433130656,-0.006651921626179094,-0.008537307737718217,-0.0044552090561984364,0.00019998000199980003,3818,138458,question|f1|best_vs_runnerup,0.010398960103989602,True,52
assist2015,question,classical,elorasch,2,iso_vs_none,isotonic,none,0.0036047127470609053,0.062250018148843365,-0.05864530540178246,-0.06233739002541982,-0.052724421372302634,0.00019998000199980003,3818,138458,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2015,question,classical,elorasch,2,best_vs_runnerup,isotonic,platt,0.0036047127470609053,0.011040500320337423,-0.0074357875732765175,-0.009321127410351892,-0.003535990943359652,0.0005999400059994001,3818,138458,question|f2|best_vs_runnerup,0.025797420257974202,True,52
assist2015,question,classical,elorasch,3,iso_vs_none,isotonic,none,0.004097087310301002,0.06431216411272028,-0.06021507680241928,-0.0641704675685357,-0.054405856297744006,0.00019998000199980003,3818,138458,question|f3|iso_vs_none,0.010398960103989602,True,52
assist2015,question,classical,elorasch,3,best_vs_runnerup,isotonic,platt,0.004097087310301002,0.010755175049808571,-0.006658087739507569,-0.007510293257208775,-0.004120981293109683,0.00019998000199980003,3818,138458,question|f3|best_vs_runnerup,0.010398960103989602,True,52
assist2015,question,classical,elorasch,4,iso_vs_none,isotonic,none,0.003728792723112959,0.06298857596976465,-0.05925978324665169,-0.06232873350636691,-0.05448192641612628,0.00019998000199980003,3818,138458,question|f4|iso_vs_none,0.010398960103989602,True,52
assist2015,question,classical,elorasch,4,best_vs_runnerup,isotonic,platt,0.003728792723112959,0.011484313048923918,-0.007755520325810959,-0.010520744345551005,-0.003439913579107988,0.00039996000399960006,3818,138458,question|f4|best_vs_runnerup,0.017598240175982403,True,52
assist2017,concept,deep,dkt,0,iso_vs_none,isotonic,none,0.005650577503840568,0.013527226616023756,-0.00787664911218319,-0.010185295424943456,-0.004544426670486576,0.00019998000199980003,341,177767,concept|f0|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,dkt,0,best_vs_runnerup,platt,isotonic,0.004974826383479908,0.005650577503840568,-0.0006757511203606594,-0.002963381344494851,0.001213641410216929,0.7927207279272073,341,177767,concept|f0|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,dkt,1,iso_vs_none,isotonic,none,0.004962733832831406,0.022192921308553284,-0.01723018747572188,-0.019026122591902082,-0.012444175924833437,0.00019998000199980003,341,177767,concept|f1|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,dkt,1,best_vs_runnerup,platt,isotonic,0.004792011692579958,0.004962733832831406,-0.0001707221402514475,-0.0022411409564425284,0.001096669622257119,0.7647235276472353,341,177767,concept|f1|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,dkt,2,iso_vs_none,isotonic,none,0.005030126013930807,0.011072484730536371,-0.006042358716605564,-0.006302310998112801,-0.0017530954140428183,0.0091990800919908,341,177767,concept|f2|iso_vs_none,0.1103889611038896,False,28
assist2017,concept,deep,dkt,2,best_vs_runnerup,isotonic,platt,0.005030126013930807,0.005989075709385911,-0.0009589496954551038,-0.001885797380835578,0.0018084835438769505,0.5605439456054394,341,177767,concept|f2|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,dkt,3,iso_vs_none,isotonic,none,0.0034239975599530594,0.01539663047488877,-0.011972632914935711,-0.015668435196234017,-0.0039155115517438025,0.0059994000599940004,341,177767,concept|f3|iso_vs_none,0.077992200779922,False,28
assist2017,concept,deep,dkt,3,best_vs_runnerup,isotonic,platt,0.0034239975599530594,0.004774763545966347,-0.0013507659860132878,-0.003934442346838074,0.0013835556243585033,0.3291670832916708,341,177767,concept|f3|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,dkt,4,iso_vs_none,isotonic,none,0.005679146317254834,0.02314868153095154,-0.017469535213696707,-0.019240836578541632,-0.013335529523984124,0.00019998000199980003,341,177767,concept|f4|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,dkt,4,best_vs_runnerup,platt,isotonic,0.004520352903821429,0.005679146317254834,-0.0011587934134334047,-0.002523283026700335,0.0015009786255858653,0.6085391460853915,341,177767,concept|f4|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,sakt,0,iso_vs_none,isotonic,none,0.00375373684844051,0.010704804440548076,-0.006951067592107566,-0.009757703019414428,-0.0010935847205832518,0.016198380161983803,341,177767,concept|f0|iso_vs_none,0.12958704129587043,False,28
assist2017,concept,deep,sakt,0,best_vs_runnerup,isotonic,platt,0.00375373684844051,0.005226836628016374,-0.0014730997795758638,-0.003912576001133668,0.0020851669207277326,0.45435456454354567,341,177767,concept|f0|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,sakt,1,iso_vs_none,isotonic,none,0.0031622774199812015,0.011052150103483385,-0.007889872683502185,-0.00966981891449613,-0.0031387469916120342,0.0007999200079992001,341,177767,concept|f1|iso_vs_none,0.010398960103989602,True,28
assist2017,concept,deep,sakt,1,best_vs_runnerup,isotonic,platt,0.0031622774199812015,0.005026079804459839,-0.0018638023844786376,-0.0035360831777813653,0.0005233623679367829,0.1725827417258274,341,177767,concept|f1|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,sakt,2,iso_vs_none,isotonic,none,0.003839658476414306,0.012639141051346399,-0.008799482574932092,-0.01230592027358652,-0.003744701404072188,0.00039996000399960006,341,177767,concept|f2|iso_vs_none,0.005999400059994001,True,28
assist2017,concept,deep,sakt,2,best_vs_runnerup,isotonic,platt,0.003839658476414306,0.004842653399858094,-0.0010029949234437881,-0.002606129992263149,0.0012446904886980693,0.6407359264073592,341,177767,concept|f2|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,sakt,3,iso_vs_none,isotonic,none,0.003690997996583294,0.008514041947696982,-0.004823043951113688,-0.008700960110752375,-0.0014223480685487044,0.004399560043995601,341,177767,concept|f3|iso_vs_none,0.06159384061593841,False,28
assist2017,concept,deep,sakt,3,best_vs_runnerup,isotonic,platt,0.003690997996583294,0.0062925631958621235,-0.0026015651992788297,-0.004517529151782011,0.0008399912471035006,0.23577642235776422,341,177767,concept|f3|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,sakt,4,iso_vs_none,isotonic,none,0.005563333287727519,0.010438134159968216,-0.004874800872240697,-0.011297637886189794,0.0034899110533232382,0.2623737626237376,341,177767,concept|f4|iso_vs_none,0.7927207279272073,False,28
assist2017,concept,deep,sakt,4,best_vs_runnerup,platt,temperature,0.004285120774826231,0.004425288424469458,-0.0001401676496432273,-0.0019701499468337018,0.0026039571170506873,0.8043195680431957,341,177767,concept|f4|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,akt,0,iso_vs_none,isotonic,none,0.00397693566965738,0.015605454268369156,-0.011628518598711775,-0.013760017512207743,-0.00791441363641311,0.00019998000199980003,341,177767,concept|f0|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,akt,0,best_vs_runnerup,isotonic,platt,0.00397693566965738,0.004288806540138305,-0.00031187087048092487,-0.0012893911046966838,0.0010011658327354937,0.5325467453254674,341,177767,concept|f0|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,akt,1,iso_vs_none,isotonic,none,0.004745765694858772,0.015451008298344417,-0.010705242603485645,-0.012746769103277487,-0.007315263292938732,0.00019998000199980003,341,177767,concept|f1|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,akt,1,best_vs_runnerup,isotonic,platt,0.004745765694858772,0.005373885579700477,-0.000628119884841705,-0.0023520843431959005,0.0017655219220281896,0.5483451654834517,341,177767,concept|f1|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,akt,2,iso_vs_none,isotonic,none,0.004938786011601032,0.017773417654023436,-0.012834631642422403,-0.014362232856030378,-0.010187601837153181,0.00019998000199980003,341,177767,concept|f2|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,akt,2,best_vs_runnerup,isotonic,platt,0.004938786011601032,0.005164818624429441,-0.00022603261282840882,-0.0010984490635820247,0.0007687128696763595,0.6099390060993901,341,177767,concept|f2|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,akt,3,iso_vs_none,isotonic,none,0.0056123312190396075,0.017107542544003942,-0.011495211324964335,-0.013655867189798098,-0.008279892338648521,0.00019998000199980003,341,177767,concept|f3|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,akt,3,best_vs_runnerup,platt,isotonic,0.0037776746736617626,0.0056123312190396075,-0.001834656545377845,-0.00318922333860239,0.00044423112615486944,0.13938606139386062,341,177767,concept|f3|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,akt,4,iso_vs_none,isotonic,none,0.005803040279668204,0.021251231974563713,-0.01544819169489551,-0.017976759984322424,-0.011569430097958284,0.00019998000199980003,341,177767,concept|f4|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,akt,4,best_vs_runnerup,isotonic,platt,0.005803040279668204,0.006401708593460042,-0.0005986683137918381,-0.002367562177164692,0.0015962055888189596,0.8803119688031197,341,177767,concept|f4|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,simplekt,0,iso_vs_none,isotonic,none,0.0035288128544684557,0.02814247960317303,-0.024613666748704573,-0.026319447141760436,-0.01986565632867761,0.00019998000199980003,341,177767,concept|f0|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,simplekt,0,best_vs_runnerup,isotonic,platt,0.0035288128544684557,0.003940442956014698,-0.00041163010154624197,-0.0017639538005739662,0.0012805566390481165,0.8173182681731826,341,177767,concept|f0|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,simplekt,1,iso_vs_none,isotonic,none,0.003924811663262659,0.02095656718060297,-0.017031755517340312,-0.018013002919491223,-0.012967465946526086,0.00019998000199980003,341,177767,concept|f1|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,simplekt,1,best_vs_runnerup,isotonic,platt,0.003924811663262659,0.007943256568292131,-0.004018444905029473,-0.0057163632560133576,-0.001159726097554613,0.0047995200479952005,341,177767,concept|f1|best_vs_runnerup,0.12478752124787522,False,28
assist2017,concept,deep,simplekt,2,iso_vs_none,isotonic,none,0.006651053189363146,0.019639859795918316,-0.01298880660655517,-0.020807107268870098,-0.002840241181336725,0.0105989401059894,341,177767,concept|f2|iso_vs_none,0.1103889611038896,False,28
assist2017,concept,deep,simplekt,2,best_vs_runnerup,isotonic,temperature,0.006651053189363146,0.007038338766544237,-0.0003872855771810905,-0.008500100733118219,0.0040651342894944915,0.6933306669333067,341,177767,concept|f2|best_vs_runnerup,1.0,False,28
assist2017,concept,deep,simplekt,3,iso_vs_none,isotonic,none,0.0039011636246740226,0.016694348248345526,-0.012793184623671502,-0.017396663894081302,-0.0022014869199406756,0.0197980201979802,341,177767,concept|f3|iso_vs_none,0.17818218178182182,False,28
assist2017,concept,deep,simplekt,3,best_vs_runnerup,isotonic,platt,0.0039011636246740226,0.006173935060838625,-0.0022727714361646025,-0.0026217347943492727,-0.00016717855199638703,0.0217978202179782,341,177767,concept|f3|best_vs_runnerup,0.5231476852314768,False,28
assist2017,concept,deep,simplekt,4,iso_vs_none,isotonic,none,0.0024434476080915407,0.03020499858410498,-0.02776155097601344,-0.028859792478793327,-0.022087800779125817,0.00019998000199980003,341,177767,concept|f4|iso_vs_none,0.005599440055994401,True,28
assist2017,concept,deep,simplekt,4,best_vs_runnerup,isotonic,platt,0.0024434476080915407,0.010601137308035228,-0.008157689699943687,-0.009024304956359723,-0.004190986899123293,0.00019998000199980003,341,177767,concept|f4|best_vs_runnerup,0.005599440055994401,True,28
assist2017,question,deep,dkt,0,iso_vs_none,isotonic,none,0.005629051044179325,0.013515952904644959,-0.007886901860465634,-0.01018362299562286,-0.004562344166044074,0.00019998000199980003,341,177767,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,dkt,0,best_vs_runnerup,platt,isotonic,0.004968037676631675,0.005629051044179325,-0.0006610133675476497,-0.002959543858695368,0.0012290530396647128,0.7967203279672033,341,177767,question|f0|best_vs_runnerup,1.0,False,52
assist2017,question,deep,dkt,1,iso_vs_none,isotonic,none,0.004971664966661542,0.022204078934785508,-0.017232413968123965,-0.019034915061978352,-0.012439774125516508,0.00019998000199980003,341,177767,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,dkt,1,best_vs_runnerup,platt,isotonic,0.004814435452441862,0.004971664966661542,-0.0001572295142196799,-0.002269747630149045,0.001056565499126561,0.7549245075492451,341,177767,question|f1|best_vs_runnerup,1.0,False,52
assist2017,question,deep,dkt,2,iso_vs_none,isotonic,none,0.005026558496131272,0.011071386702818787,-0.006044828206687515,-0.006326879630108471,-0.0019233287763221363,0.0081991800819918,341,177767,question|f2|iso_vs_none,0.16398360163983602,False,52
assist2017,question,deep,dkt,2,best_vs_runnerup,isotonic,platt,0.005026558496131272,0.005984498149787362,-0.0009579396536560899,-0.0019150279858432876,0.0016865823472957862,0.5055494450554945,341,177767,question|f2|best_vs_runnerup,1.0,False,52
assist2017,question,deep,dkt,3,iso_vs_none,isotonic,none,0.0034324974075649085,0.015396673173311216,-0.011964175765746307,-0.015612345499429432,-0.003899448043756942,0.0059994000599940004,341,177767,question|f3|iso_vs_none,0.137986201379862,False,52
assist2017,question,deep,dkt,3,best_vs_runnerup,isotonic,platt,0.0034324974075649085,0.0048073646275697286,-0.00137486722000482,-0.003881855796032663,0.0013888656460865493,0.3267673232676732,341,177767,question|f3|best_vs_runnerup,1.0,False,52
assist2017,question,deep,dkt,4,iso_vs_none,isotonic,none,0.005666529836813027,0.023157775065113156,-0.01749124522830013,-0.01924912399909152,-0.013359246691122843,0.00019998000199980003,341,177767,question|f4|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,dkt,4,best_vs_runnerup,platt,isotonic,0.00455413412476863,0.005666529836813027,-0.001112395712044397,-0.002523489590121991,0.0015015485265730758,0.6175382461753824,341,177767,question|f4|best_vs_runnerup,1.0,False,52
assist2017,question,deep,sakt,0,iso_vs_none,isotonic,none,0.0037562350960000167,0.010698039568648874,-0.006941804472648857,-0.00973438478159932,-0.0010619656126681642,0.017198280171982803,341,177767,question|f0|iso_vs_none,0.19918008199180082,False,52
assist2017,question,deep,sakt,0,best_vs_runnerup,isotonic,platt,0.0037562350960000167,0.005229208261202431,-0.0014729731652024145,-0.003917132463556208,0.0020779635154748372,0.4617538246175382,341,177767,question|f0|best_vs_runnerup,1.0,False,52
assist2017,question,deep,sakt,1,iso_vs_none,isotonic,none,0.003147690235627464,0.011083586379924355,-0.007935896144296892,-0.009685366193280663,-0.003139678737281742,0.0005999400059994001,341,177767,question|f1|iso_vs_none,0.011398860113988602,True,52
assist2017,question,deep,sakt,1,best_vs_runnerup,isotonic,platt,0.003147690235627464,0.005045166497623029,-0.001897476261995565,-0.003581642121454489,0.0005207053777656032,0.1675832416758324,341,177767,question|f1|best_vs_runnerup,1.0,False,52
assist2017,question,deep,sakt,2,iso_vs_none,isotonic,none,0.0038339590599225292,0.01260878678269879,-0.008774827722776261,-0.012273197276122513,-0.0037352484343574723,0.00039996000399960006,341,177767,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,sakt,2,best_vs_runnerup,isotonic,platt,0.0038339590599225292,0.004780763745384363,-0.0009468046854618339,-0.0025459993512256984,0.0012557355294290186,0.6741325867413258,341,177767,question|f2|best_vs_runnerup,1.0,False,52
assist2017,question,deep,sakt,3,iso_vs_none,isotonic,none,0.00409758894048689,0.008527695241524132,-0.0044301063010372425,-0.008692293102684205,-0.001079522514030788,0.0093990600939906,341,177767,question|f3|iso_vs_none,0.2067793220677932,False,52
assist2017,question,deep,sakt,3,best_vs_runnerup,isotonic,platt,0.00409758894048689,0.006253238149425182,-0.002155649208938292,-0.004551268956753629,0.0012702049921757325,0.3143685631436856,341,177767,question|f3|best_vs_runnerup,1.0,False,52
assist2017,question,deep,sakt,4,iso_vs_none,isotonic,none,0.005568873451690964,0.010413364122700018,-0.004844490671009054,-0.011344353833054356,0.0035033730897475303,0.2643735626437356,341,177767,question|f4|iso_vs_none,1.0,False,52
assist2017,question,deep,sakt,4,best_vs_runnerup,platt,temperature,0.0043268601453398435,0.004437670508641116,-0.00011081036330127213,-0.0019528639314285346,0.002601901262387854,0.8017198280171983,341,177767,question|f4|best_vs_runnerup,1.0,False,52
assist2017,question,deep,akt,0,iso_vs_none,isotonic,none,0.003976273864726049,0.015587335669725077,-0.011611061804999028,-0.013747544297851699,-0.00791683180254269,0.00019998000199980003,341,177767,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,akt,0,best_vs_runnerup,isotonic,platt,0.003976273864726049,0.004303928530983641,-0.00032765466625759177,-0.0012853227697146056,0.0010140753942048468,0.5361463853614639,341,177767,question|f0|best_vs_runnerup,1.0,False,52
assist2017,question,deep,akt,1,iso_vs_none,isotonic,none,0.004720777329910962,0.015453217976339913,-0.010732440646428951,-0.012734766580384695,-0.007318313968209434,0.00019998000199980003,341,177767,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,akt,1,best_vs_runnerup,isotonic,platt,0.004720777329910962,0.005368998444568992,-0.0006482211146580296,-0.002337596412598548,0.0017731772559031556,0.5443455654434557,341,177767,question|f1|best_vs_runnerup,1.0,False,52
assist2017,question,deep,akt,2,iso_vs_none,isotonic,none,0.0048001951187914005,0.01778694583359106,-0.012986750714799659,-0.014447639890582889,-0.010188072337475004,0.00019998000199980003,341,177767,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,akt,2,best_vs_runnerup,isotonic,platt,0.0048001951187914005,0.00517093667571859,-0.0003707415569271892,-0.0011167469018276228,0.0006454143315816974,0.47955204479552044,341,177767,question|f2|best_vs_runnerup,1.0,False,52
assist2017,question,deep,akt,3,iso_vs_none,isotonic,none,0.005584862326857794,0.01711432155574445,-0.011529459228886655,-0.013675717897888282,-0.008328047835308626,0.00019998000199980003,341,177767,question|f3|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,akt,3,best_vs_runnerup,platt,isotonic,0.003784090830760982,0.005584862326857794,-0.0018007714960968117,-0.003163995711669562,0.0004688496834607756,0.1421857814218578,341,177767,question|f3|best_vs_runnerup,1.0,False,52
assist2017,question,deep,akt,4,iso_vs_none,isotonic,none,0.005735826094392344,0.02123777022732007,-0.015501944132927725,-0.01797586828912807,-0.011562330933587077,0.00019998000199980003,341,177767,question|f4|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,akt,4,best_vs_runnerup,isotonic,platt,0.005735826094392344,0.006388025759548976,-0.000652199665156632,-0.002313823483619086,0.0016551160310551562,0.8991100889911009,341,177767,question|f4|best_vs_runnerup,1.0,False,52
assist2017,question,deep,simplekt,0,iso_vs_none,isotonic,none,0.003402405035960566,0.0281311852031029,-0.024728780167142334,-0.02644210298849833,-0.01995256247515997,0.00019998000199980003,341,177767,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,simplekt,0,best_vs_runnerup,isotonic,platt,0.003402405035960566,0.003975399396970698,-0.0005729943610101318,-0.001880371847486196,0.0011519075638793056,0.680931906809319,341,177767,question|f0|best_vs_runnerup,1.0,False,52
assist2017,question,deep,simplekt,1,iso_vs_none,isotonic,none,0.003908353268306056,0.020954364983377053,-0.017046011715070995,-0.018024471295054998,-0.012943885629832862,0.00019998000199980003,341,177767,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,simplekt,1,best_vs_runnerup,isotonic,platt,0.003908353268306056,0.00795108590254166,-0.0040427326342356035,-0.005732740491442516,-0.0011724801429869177,0.0045995400459954,341,177767,question|f1|best_vs_runnerup,0.1701829817018298,False,52
assist2017,question,deep,simplekt,2,iso_vs_none,isotonic,none,0.0066844901615070295,0.0196387653501493,-0.012954275188642271,-0.020767291058469032,-0.002825237945576287,0.0105989401059894,341,177767,question|f2|iso_vs_none,0.1907809219078092,False,52
assist2017,question,deep,simplekt,2,best_vs_runnerup,isotonic,temperature,0.0066844901615070295,0.007058632985544956,-0.0003741428240379265,-0.00846709409697968,0.0040571980732864565,0.6993300669933007,341,177767,question|f2|best_vs_runnerup,1.0,False,52
assist2017,question,deep,simplekt,3,iso_vs_none,isotonic,none,0.003809332745492994,0.016697776865222523,-0.012888444119729529,-0.017398876499983684,-0.002219242735974808,0.019598040195980403,341,177767,question|f3|iso_vs_none,0.41155884411558846,False,52
assist2017,question,deep,simplekt,3,best_vs_runnerup,isotonic,platt,0.003809332745492994,0.006212116715655572,-0.0024027839701625782,-0.002726169059501538,-0.00022218888391234315,0.015398460153984602,341,177767,question|f3|best_vs_runnerup,0.6159384061593841,False,52
assist2017,question,deep,simplekt,4,iso_vs_none,isotonic,none,0.002449257625436484,0.03020727862876697,-0.027758021003330486,-0.02885234910560801,-0.022091553633795648,0.00019998000199980003,341,177767,question|f4|iso_vs_none,0.010398960103989602,True,52
assist2017,question,deep,simplekt,4,best_vs_runnerup,isotonic,platt,0.002449257625436484,0.010578549419983516,-0.008129291794547033,-0.008985315266351795,-0.004187106545995167,0.00019998000199980003,341,177767,question|f4|best_vs_runnerup,0.010398960103989602,True,52
assist2017,question,classical,bkt,0,iso_vs_none,isotonic,none,0.0034398844013365766,0.01500083303172622,-0.011560948630389645,-0.013086106366730089,-0.004745444138938332,0.004399560043995601,341,178823,question|f0|iso_vs_none,0.06159384061593841,False,52
assist2017,question,classical,bkt,0,best_vs_runnerup,isotonic,platt,0.0034398844013365766,0.014132724342949342,-0.010692839941612766,-0.011472873687686626,-0.003684324489010335,0.00019998000199980003,341,178823,question|f0|best_vs_runnerup,0.010398960103989602,True,52
assist2017,question,classical,bkt,1,iso_vs_none,isotonic,none,0.004975978978773716,0.01495384343228952,-0.009977864453515804,-0.010713041846468414,-0.0063777089314050375,0.00039996000399960006,341,178823,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2017,question,classical,bkt,1,best_vs_runnerup,isotonic,platt,0.004975978978773716,0.014236044461026769,-0.009260065482253051,-0.00955344317312657,-0.003879853378342016,0.00019998000199980003,341,178823,question|f1|best_vs_runnerup,0.010398960103989602,True,52
